,subject,session,scan,site,bg_mean,bg_size,bg_std,efc,fber,fg_mean,fg_size,fg_std,fwhm,fwhm_x,fwhm_y,fwhm_z,ghost_x,ghost_y,ghost_z,snr
121,21001,session_1,rest_645_1,NKI_1,131.4020681339,167917,178.6620099761,0.547865356,49.9445511129,1484.0401997854,51123,504.2200976739,2.7248533333,2.6346833333,2.6806433333,2.86458,0.00471256,0.0466005,,8.3064116428
122,21001,session_1,rest_1400_1,NKI_1,87.464170844,617768,101.0903378632,0.5330085298,76.2455350282,1082.11862572,185048,437.6180118832,3.0170451798,2.930985,2.9798151776,3.1444351874,0.00671801,0.0357723,,10.704471353
123,21001,session_2,rest_2500_1,NKI_1,61.6478106209,150354,81.9059343622,0.5434115647,50.9017362327,678.2773095451,46638,273.6092731713,2.4133504781,2.38592,2.4008935241,2.453768825,-0.00206748,0.0491243,,8.2811741887
124,21001,session_2,rest_645_1,NKI_1,125.6822354707,168082,165.9759341425,0.5525019067,48.1603238899,1368.0839182762,50958,464.5804483895,2.7969335556,2.7115466667,2.7437735514,2.9409102337,0.00334414,0.0482531,,8.2426643678
125,21001,session_2,rest_1400_1,NKI_1,86.2792644678,619718,98.2780914232,0.5389129611,69.7272905238,1015.3560404004,183098,402.269129647,3.029965,2.992055,2.94325,3.158765,0.00782149,0.0335174,,10.3314586771
126,21002,session_1,rest_2500_1,NKI_1,57.1238561792,154233,80.8489459972,0.5432535507,42.7550687436,613.642175588,42759,206.0466645208,2.4377048378,2.3532266667,2.4357433333,2.5272553132,-0.00208797,0.0462201,,7.5899836172
127,21002,session_1,rest_645_1,NKI_1,115.2550264553,172320,163.2038436346,0.5373357507,47.0120949213,1305.8158525454,46720,414.1838852651,2.8655566667,2.7326033333,2.7904433333,3.0858633333,-0.00378808,0.0429944,,8.0011341857
128,21002,session_1,rest_1400_1,NKI_1,77.7902401027,639130,106.2918302669,0.5260202279,56.2981052751,934.2466839375,163686,322.9678464262,3.1322951867,2.95148,3.1582251882,3.2968901965,0.00486408,0.0406543,,8.7894495898
129,21002,session_2,rest_2500_1,NKI_1,53.9968414241,153803,75.2476756526,0.5465947204,43.600003101,581.9587090173,43189,187.8723127015,2.3657746032,2.26992,2.4126868584,2.4177299582,0.000458945,0.0481151,,7.7339094393
130,21002,session_2,rest_645_1,NKI_1,108.439067562,171705,150.063311927,0.5421069449,47.8266550581,1225.1378216268,47335,372.0701987462,2.7796902209,2.63614,2.772276887,2.9388969002,-0.00117035,0.0471115,,8.1641395615
131,21002,session_2,rest_1400_1,NKI_1,74.3009205928,635532,97.5604395672,0.5327447469,58.0234198441,886.8370770174,167284,294.2092337075,3.0420051813,2.84209,3.1158901857,3.1787801895,0.00164996,0.0442715,,9.0901299846
132,21006,session_1,rest_2500_1,NKI_1,71.1335939577,145974,98.6294180536,0.5495924737,49.5390003731,787.3789435595,51018,335.3426650806,2.9515613649,2.89393,3.0193330934,2.9427744208,-0.0127993,0.0699826,,7.9832058132
133,21006,session_1,rest_645_1,NKI_1,147.9912406081,163133,207.952768559,0.5506504086,49.6714519526,1674.8543189272,55907,656.3949146125,3.5159997206,3.3935,3.5770663824,3.5807330488,-0.0156939,0.0689118,,8.0540130845
134,21006,session_1,rest_1400_1,NKI_1,100.6096076034,601786,129.200443131,0.5440793936,62.2942892367,1191.5580924556,201030,500.5729005441,3.6468,3.44554,3.803955,3.700345,-0.0175734,0.0686917,,9.2225542233
135,21006,session_2,rest_2500_1,NKI_1,62.5255433349,146034,86.9720936488,0.5546218931,50.1292069817,707.6694249539,50958,272.5950945344,2.7522631828,2.59726,2.90818,2.7601530188,-0.00768465,0.070914,,8.1367412841
136,21006,session_2,rest_645_1,NKI_1,129.0513911442,163357,182.1049342429,0.5522075912,51.8327039831,1512.1393230851,55683,543.6416764719,3.1966766667,2.95648,3.3586666667,3.2896966667,-0.0104138,0.0690262,,8.3036702403
137,21006,session_2,rest_1400_1,NKI_1,89.261658435,603542,114.7722654118,0.5477728748,63.1030709908,1079.939620492,199274,409.5289188971,3.386865,3.092765,3.62792,3.46249,-0.0120578,0.0681265,,9.409412776
138,21018,session_1,rest_2500_1,NKI_1,41.3314225988,160656,52.2068249054,0.5095144555,75.5015702877,555.6705340849,36336,161.2075027337,2.3198114555,2.2314466667,2.4340135268,2.2985254136,-0.0117095,0.0410407,,10.6436377828
139,21018,session_1,rest_645_1,NKI_1,80.3515488897,178860,109.2406155743,0.495968856,84.8646318942,1205.0502923266,40180,329.4080892042,2.6823168798,2.54397,2.7663135532,2.7423168846,-0.012923,0.0416186,,11.0311561867
140,21018,session_1,rest_1400_1,NKI_1,57.4118430687,661037,71.334032486,0.4935998669,98.0357655948,870.6740986969,141779,253.0842602882,2.901805173,2.777025,3.0218001801,2.9117901736,-0.00453685,0.0378852,,12.2055920345
141,21018,session_2,rest_2500_1,NKI_1,39.6209608022,160562,48.7782620377,0.511975945,75.0608287574,521.9109629228,36430,154.8205033847,2.3950320693,2.31062,2.5029,2.375543598,-0.0125631,0.0403441,,10.6996629466
142,21018,session_2,rest_645_1,NKI_1,76.0652975052,178814,99.7261257855,0.4979582641,86.7936112649,1125.6357878099,40226,313.5638242762,2.68778,2.58335,2.7602,2.7230566667,-0.0134242,0.0404293,,11.2872708023
143,21018,session_2,rest_1400_1,NKI_1,55.0390237203,662109,68.6726477325,0.4952357535,93.6457946475,818.2558337646,140707,236.5946609443,2.960295,2.898545,3.06977,2.91554,-0.00818224,0.0399539,,11.9153092357
144,21024,session_1,rest_2500_1,NKI_1,64.0386329436,149923,91.4617968969,0.553816076,41.0065420723,672.1596668198,47069,243.6330666416,2.5306321888,2.41344,2.6345935427,2.5488080487,-0.0153399,0.0731586,,7.3490756756
145,21024,session_1,rest_645_1,NKI_1,130.5402673912,167605,184.8035749939,0.5489413171,45.6551050544,1446.8811655225,51435,493.7443856812,2.8946668967,2.7107866667,2.9551569015,3.027743574,-0.0162906,0.0697471,,7.8292920771
146,21024,session_1,rest_1400_1,NKI_1,90.6491439052,617713,118.677521008,0.5445864772,54.4975146646,1034.0683028866,185103,382.3764283438,3.2113001914,3.005875,3.3462951995,3.2923651962,-0.0158821,0.0676923,,8.7132617374
147,21024,session_2,rest_2500_1,NKI_1,56.3671093993,149317,82.7696464381,0.5589679088,37.9776259231,582.8448764467,47675,203.037451475,2.4445876663,2.2754733333,2.5765097952,2.4917958529,-0.0167072,0.0741013,,7.0417707641
148,21024,session_2,rest_645_1,NKI_1,115.3133468278,167108,163.5688029113,0.5551106585,43.4921664197,1255.2725117718,51932,407.6687067619,2.8097764434,2.5460766667,2.8916431035,3.0129997605,-0.0153598,0.0706425,,7.6742782819
149,21024,session_2,rest_1400_1,NKI_1,79.4065937018,618833,106.2025092892,0.5474256802,51.5929494331,898.261546693,183983,317.5006290273,2.98928,2.75671,3.142355,3.083565,-0.0104313,0.0629454,,8.4580068089
150,25000,session_1,rest_1,NYU_2,3.7256724291,138891,6.1041023917,0.4746682399,95.2124927009,68.6141650197,30069,12.6961049399,1.8515428695,1.8588933333,2.07833,1.642975,0.0213941,-0.0106842,,11.240664166
151,25000,session_1,rest_2,NYU_2,3.9076929079,138920,6.448478874,0.4761479011,90.6586020064,70.6525997773,30040,12.7398003367,1.8186681302,1.8345066667,2.0264833333,1.6180725,0.0210421,-0.0112822,,10.9564753421
152,25000,session_2,rest_1,NYU_2,3.3020037532,139104,5.6040732055,0.4655654715,107.3009582974,66.2200658066,29856,12.4334555984,1.9274500519,1.9362766667,2.1666466667,1.706845,0.0241235,-0.00140436,,11.8164169843
153,25000,session_2,rest_2,NYU_2,3.476219302,139064,6.2076281602,0.4678322327,92.1980066037,67.1609373882,29896,12.5006554889,1.9144303832,1.92812,2.1593666667,1.6852275,0.0242788,7.73818E-005,,10.8190979961
154,25001,session_1,rest_1,NYU_2,3.047734736,133539,4.96490073,0.4812325218,150.1569794856,69.9698478957,35421,14.1516149489,2.0913936964,2.1514833333,2.28244,1.86282,0.0132316,-0.00538791,,14.0928996773
155,25001,session_1,rest_2,NYU_2,3.1224271485,133696,5.1240250983,0.4805714407,147.1464264601,71.3363798548,35264,14.4610060006,2.1030838386,2.1400433333,2.2884333333,1.899365,0.0149508,-0.00623307,,13.9219419276
156,25001,session_2,rest_1,NYU_2,3.1752449609,133191,5.2654756292,0.4840631609,145.1064882226,72.8245817344,35769,13.5153416916,1.8195645764,1.86751,1.9965833333,1.61567,0.0168998,-0.00601971,,13.8305799632
157,25002,session_1,rest_1,NYU_2,3.0210833437,138048,4.9368227233,0.4525491601,177.2265713104,75.444624245,30912,15.6496990277,2.2989179487,2.30444,2.48362,2.122855,0.0152471,-0.00165721,,15.2820201318
158,25002,session_1,rest_2,NYU_2,3.1533792445,138101,5.1921174989,0.4534533481,169.153155284,77.3831649025,30859,15.9309267746,2.3024522482,2.3131566667,2.4895233333,2.119585,0.0178259,-0.00362326,,14.9039702818
159,25002,session_2,rest_1,NYU_2,3.0116550409,136940,4.8100932308,0.465385522,159.9344932853,70.6361299266,32020,12.7028376406,1.8362063721,1.8739966667,2.0122266667,1.641795,0.0145439,-0.00643184,,14.6849814623
160,25003,session_1,rest_1,NYU_2,3.0502710336,136572,5.0273649995,0.4652013292,154.062024098,71.5791252668,32388,14.267266557,2.1440508214,2.1655633333,2.3204433333,1.96139,0.0108624,-0.00521956,,14.2379010224
161,25003,session_1,rest_2,NYU_2,3.2298841313,136692,5.379102863,0.4659226566,146.1094708936,74.4002520455,32268,14.7083729452,2.1118999018,2.1369066667,2.2766533333,1.9361425,0.0127714,-0.00644323,,13.8313495652
162,25003,session_2,rest_1,NYU_2,3.2898035961,135838,5.6942748096,0.4735156159,124.8476864062,72.1440205699,33122,13.9433729385,2.0489215321,2.0648066667,2.2615033333,1.842045,0.0109973,-0.00290932,,12.6695712767
163,25003,session_2,rest_2,NYU_2,3.3713803106,135718,5.9518239098,0.4750960331,117.2333846031,72.7339487896,33242,13.9696881831,2.016234562,2.0473366667,2.21647,1.806225,0.0108243,-0.00289915,,12.2204470246
164,25004,session_1,rest_1,NYU_2,3.2027600977,129778,5.3957320906,0.5047864605,122.8122615083,68.3020614705,39182,13.0409841988,1.912513321,1.95289,2.08897,1.714765,0.0118324,-0.00405662,,12.6585346203
165,25004,session_1,rest_2,NYU_2,3.3144805288,129864,5.6157589425,0.5047864112,119.9530296899,70.1698669061,39096,13.2944748766,1.8922705981,1.9395733333,2.0507433333,1.7034625,0.012792,-0.00409829,,12.4951707551
166,25004,session_2,rest_1,NYU_2,3.2586223238,129177,5.8715489058,0.5103846799,98.945267549,65.5694815905,39783,12.7399559799,1.9055658634,1.96207,2.07192,1.702095,0.0136225,-0.00534289,,11.1673227359
167,25004,session_2,rest_2,NYU_2,3.2564403087,129173,5.4287803668,0.5100022317,116.0871672222,66.9485529361,39787,13.0398293245,1.9177375426,1.9688166667,2.0886,1.7151725,0.0140916,-0.00582316,,12.3321535248
168,25005,session_1,rest_1,NYU_2,2.9951014699,136743,5.0805081523,0.4650301132,147.0428754748,70.3228833782,32217,12.9990416206,1.9334344356,1.93661,2.1440933333,1.740615,0.0111056,-0.00189436,,13.841702694
169,25005,session_1,rest_2,NYU_2,3.0468073322,136689,5.2091394578,0.4664139527,140.5731985935,70.3708032978,32271,12.9329593004,1.9164564726,1.9313066667,2.1116633333,1.72592,0.0119411,-0.00234655,,13.5091033496
170,25005,session_2,rest_1,NYU_2,3.3032679374,136097,5.2820604588,0.4803627743,121.3521029806,67.5865456253,32863,11.9044812056,1.7546812586,1.8124666667,1.92212,1.550755,0.0128019,-0.00919664,,12.7954888347
171,25005,session_2,rest_2,NYU_2,3.3996159406,136055,5.5018591248,0.4825033686,112.9234681789,67.6969080067,32905,11.8477481331,1.7479881979,1.81085,1.89894,1.553175,0.0131695,-0.0103247,,12.3043695724
172,25006,session_1,rest_1,NYU_2,2.9754023258,130360,4.848382268,0.5085054489,107.9478196394,57.956330956,38600,11.5889154901,2.1666830578,2.16726,2.35922,1.98933,0.0087243,-0.000680356,,11.9537461678
173,25006,session_1,rest_2,NYU_2,3.109921873,130336,4.927515612,0.5079106338,115.6057247313,61.4479451579,38624,12.2134244214,2.1797208978,2.19408,2.3597966667,2.0002125,0.00926937,-0.00141434,,12.4703704659
174,25006,session_2,rest_1,NYU_2,3.3697944525,129160,5.8088961988,0.5098164106,109.2826070223,68.946933477,39800,13.215226461,1.9856948226,1.9828166667,2.19169,1.8016725,0.0122641,-0.00429171,,11.8691970243
175,25007,session_1,rest_1,NYU_2,3.2408612063,122914,5.1316855453,0.5435629295,113.6294747842,63.6572598838,46046,11.5538635274,1.8505071108,1.87797,2.0033,1.6843725,0.0152209,0.00203426,,12.4047468073
176,25007,session_1,rest_2,NYU_2,3.2098335046,122834,4.8828874495,0.5442777932,120.4912767731,63.1093484323,46126,11.4655179071,1.8481115402,1.8703366667,1.99924,1.6881025,0.0160993,-0.000208232,,12.9245961707
177,25007,session_2,rest_1,NYU_2,3.3368868667,123100,5.2966893606,0.5436934878,108.6185670645,64.1553253543,45860,11.8589463475,1.8873643726,1.9201866667,2.0448966667,1.71219,0.0183885,-0.00141555,,12.1123443318
178,25007,session_2,rest_2,NYU_2,3.4688346161,122920,5.4924167484,0.5447443197,108.0285965746,66.4100083354,46040,12.1769232229,1.8872765451,1.9120133333,2.0497133333,1.7152275,0.0185211,-0.00260188,,12.0912180152
179,25008,session_1,rest_1,NYU_2,2.8331770525,137981,4.8162025523,0.45154392,174.4751658366,72.4143644889,30979,14.2741538349,2.174478505,2.2327466667,2.32968,1.9766475,0.00794641,0.00252366,,15.035572882
180,25008,session_1,rest_2,NYU_2,2.8356410518,138119,4.86504675,0.4523040794,167.9078574676,71.7201329946,30841,13.4337170197,2.1435238564,2.18071,2.3727833333,1.903395,0.0111697,0.000941085,,14.7419206188
181,25008,session_2,rest_1,NYU_2,3.0213969681,137932,5.2549309415,0.452576002,164.8740556519,76.4309699695,31028,14.6995191558,2.0444786724,2.09864,2.2104333333,1.842185,0.00755478,-0.00163371,,14.5446192957
182,25008,session_2,rest_2,NYU_2,2.9514426589,138072,5.0695505123,0.4485601241,185.6900449903,78.5304767319,30888,14.9214093265,2.1815713322,2.20999,2.3345466667,2.0124025,0.0116739,-0.000903643,,15.4906192456
183,25009,session_1,rest_1,NYU_2,3.277358274,129424,4.9584391709,0.521574112,98.9880170596,58.0362910284,39536,11.3524928705,1.8857593856,1.8615866667,2.14572,1.6788101001,0.0140468,0.000816974,,11.7045483524
184,25009,session_1,rest_2,NYU_2,3.7784469529,129352,5.8908809577,0.5242552948,87.9557890722,64.3855051572,39608,12.7392189808,1.9006900605,1.87889,2.1684666667,1.6853126005,0.0125829,0.00449157,,10.9296904179
185,25009,session_2,rest_1,NYU_2,3.8690879523,128606,5.7930070115,0.5367966423,76.9135601054,60.0166766394,40354,11.4194302854,1.7586274388,1.7558566667,2.0012233333,1.54788,0.0151863,-0.00345672,,10.3601940272
186,25009,session_2,rest_2,NYU_2,3.9323043938,128594,5.9026773089,0.5378725891,74.6672931141,60.2014049034,40366,11.4787402567,1.7879981639,1.78455,2.04028,1.5699375,0.0155968,-0.00353004,,10.1989998357
187,25010,session_1,rest_1,NYU_2,2.9905753469,135722,4.8771647991,0.4661940364,177.2244690182,74.939471039,33238,13.5880558638,1.896153179,1.9150533333,2.0693333333,1.7203175,0.0119426,-0.00579649,,15.3653760177
188,25010,session_1,rest_2,NYU_2,3.013602468,135558,4.8556828482,0.4672462498,179.9925052759,75.4345699549,33402,13.712535169,1.8593352881,1.8737666667,2.0067866667,1.7094525,0.0119062,-0.0069961,,15.5353165173
189,25010,session_2,rest_1,NYU_2,3.0014524372,134749,4.909005729,0.4746249178,158.6406178783,71.2639792221,34211,13.168862553,1.8177868268,1.8797233333,1.9870766667,1.6081275,0.0104673,-0.00662361,,14.5169883999
190,25010,session_2,rest_2,NYU_2,3.0600274635,134800,5.0250142075,0.4746850654,156.2202495069,72.3261991986,34160,13.2790375052,1.7999578457,1.8557366667,1.9637266667,1.60026,0.0111743,-0.00778735,,14.3932327775
191,25011,session_1,rest_1,NYU_2,3.2892286476,138725,5.8344907827,0.4590362222,122.2038620064,72.8257097399,30235,13.362467726,1.9035428026,1.89127,2.1643266667,1.6850475,0.010139,-0.00642046,,12.4819307207
192,25011,session_1,rest_2,NYU_2,3.3541187106,138773,5.8498461475,0.4598227794,122.7394070442,73.4640567419,30187,13.5667975923,1.8949417653,1.89673,2.1353466667,1.6800225,0.0120725,-0.00661461,,12.5582886951
193,25011,session_2,rest_1,NYU_2,3.171111914,138675,5.5307425453,0.454412799,142.4542564981,74.8078137153,30285,13.9257653277,1.9440070487,1.9761633333,2.1050166667,1.7661,0.00836177,-0.00706839,,13.5258173929
194,25011,session_2,rest_2,NYU_2,3.2024705176,138694,5.4796397768,0.4542465172,147.785326808,75.8395342585,30266,14.1940481227,1.9360026326,1.9614666667,2.0989533333,1.7625175,0.0100019,-0.0076157,,13.8402408457
195,25012,session_1,rest_1,NYU_2,3.5153813233,131245,6.2321124198,0.5006713563,100.9706622727,70.5722688203,37715,13.7450677413,1.8707134913,1.9033366667,2.03479,1.69039,0.0137054,-0.00876837,,11.3239723655
196,25012,session_1,rest_2,NYU_2,3.4527421094,131426,6.0688619627,0.5004505025,101.4938024768,69.0382842136,37534,13.4784043543,1.9010472903,1.9241066667,2.0793466667,1.7172075,0.0122919,-0.00627135,,11.3758204814
197,25012,session_2,rest_1,NYU_2,3.3537591534,131057,5.9651480721,0.4960788704,119.4144661804,73.5147380601,37903,13.7037077841,1.8340106847,1.8645,1.9449633333,1.7011025,0.0166798,-0.0111101,,12.3240424498
198,25012,session_2,rest_2,NYU_2,3.3671033962,131335,5.738766841,0.4958046288,125.5889694471,73.2799219949,37625,13.7801073419,1.8733240878,1.8867333333,2.0139766667,1.730105,0.017167,-0.0101295,,12.7692802347
199,25013,session_1,rest_1,NYU_2,3.2093834324,129858,5.2653497641,0.5017903785,141.1206084186,72.0308133109,39102,13.3161647809,2.080439488,2.1215333333,2.2421533333,1.892995,0.00930157,-0.00490984,,13.6801573566
200,25013,session_1,rest_2,NYU_2,3.3385387254,129865,5.552636005,0.5026756193,134.8170580998,74.0327393931,39095,13.3484260177,2.0496332377,2.0793433333,2.19631,1.8854225,0.00760324,-0.00642852,,13.3328997842
201,25013,session_2,rest_1,NYU_2,3.196350441,129931,5.5265738411,0.498745152,137.2901621285,73.5409907497,39029,13.6939999279,2.1355224689,2.1714933333,2.2869833333,1.9610625,0.00820901,-0.00510865,,13.3067960122
202,25013,session_2,rest_2,NYU_2,3.2184217191,130087,5.3419983775,0.4989694598,144.8384875638,73.8170088328,38873,13.5874221179,2.1160338511,2.1519333333,2.2474533333,1.959065,0.00990706,-0.00501479,,13.8182387221
203,25014,session_1,rest_1,NYU_2,3.0297081897,137544,5.2994394437,0.454962269,158.3589564747,75.3341571398,31416,15.0186737068,2.1376000434,2.1464566667,2.30286,1.976015,0.0130326,-0.00746518,,14.2154954198
204,25014,session_1,rest_2,NYU_2,3.1133905746,137507,5.6041006013,0.4555960148,147.9494098794,76.482864422,31453,15.191108324,2.1476063206,2.13471,2.3195766667,2.000395,0.0118471,-0.0075634,,13.6476608583
205,25014,session_2,rest_1,NYU_2,3.0641232082,135888,5.0976482982,0.471010682,145.1627471469,70.4605351725,33072,13.0466835443,1.8717310788,1.8991133333,2.0516533333,1.6829625,0.011514,-0.00675568,,13.8221648594
206,25014,session_2,rest_2,NYU_2,3.0895800509,135945,5.0784073732,0.4698016604,152.8484398545,72.2936080357,33015,13.2095433167,1.85627344,1.87718,2.0187166667,1.6878975,0.0124673,-0.00689309,,14.2354881606
207,25015,session_1,rest_1,NYU_2,3.1234692657,134571,5.0776957594,0.4775117078,153.8312710468,72.801478751,34389,12.9148180902,1.8709890879,1.8969166667,2.0278066667,1.7027025,0.011881,-0.00441435,,14.3375031117
208,25015,session_1,rest_2,NYU_2,3.2238447445,134621,5.2661949788,0.4782846961,148.783596224,74.1803168187,34339,13.0216375978,1.8713131411,1.8744433333,2.0456833333,1.7089475,0.0115842,-0.00509137,,14.0861318499
209,25015,session_2,rest_1,NYU_2,2.83295632,134986,4.5918969242,0.4688628837,186.0502784051,72.4220260275,33974,13.0824202491,1.9397337868,1.96124,2.0941433333,1.77701,0.0124164,0.00042974,,15.771701156
210,25015,session_2,rest_2,NYU_2,2.9084323144,135046,4.6950277198,0.4691202011,184.8087359157,73.9138957152,33914,13.1825277917,1.93505773,1.9422833333,2.09432,1.7812525,0.0131312,0.000741269,,15.7430158301
211,25016,session_1,rest_1,NYU_2,3.510311386,128618,5.8836194928,0.5142955091,111.0277732882,71.0085143679,40342,13.0094056545,2.0082998022,2.0267066667,2.1812766667,1.8322475,0.015112,-0.00602203,,12.0688488531
