,Unnamed: 0,subject,session,scan,site,dvars,mean_fd,num_fd,outlier,perc_fd,quality,gcor
1313,1313,25434,session_9,rest_1,HNU_1,0.9424251382,0.0250219574,0,0.0046176,0,0.0038405393,0.4864467386
1317,1317,25434,session_4,rest_1,HNU_1,0.9196540099,0.0240817391,0,0.0040574333,0,0.0038486873,0.5074818042
1315,1315,25434,session_1,rest_1,HNU_1,0.9549224799,0.0306768967,0,0.0046352667,0,0.0041866757,0.5153036508
1309,1309,25434,session_5,rest_1,HNU_1,1.0173472613,0.025903484,0,0.0042578667,0,0.0031742888,0.5251258156
1310,1310,25434,session_6,rest_1,HNU_1,0.996194249,0.0484062236,0,0.0044450667,0,0.0034268241,0.5303232903
1316,1316,25434,session_7,rest_1,HNU_1,0.9939561219,0.0350976097,0,0.0062012,0,0.003704148,0.5445938261
1312,1312,25434,session_3,rest_1,HNU_1,1.0952770931,0.0244317457,0,0.0045170333,0,0.002521004,0.5887850817
1320,1320,25435,session_6,rest_1,HNU_1,0.7181284601,0.0328289236,0,0.0040784,0,0.0074393826,0.4020365474
1325,1325,25435,session_1,rest_1,HNU_1,0.8341814686,0.0383771758,0,0.0043002667,0,0.0079215453,0.410674852
1328,1328,25435,session_2,rest_1,HNU_1,0.8620055207,0.0286441751,0,0.0040785333,0,0.0054487603,0.4532192088
1327,1327,25435,session_4,rest_1,HNU_1,0.8091638537,0.0264485865,0,0.0038018333,0,0.0057880242,0.4659113218
1323,1323,25435,session_9,rest_1,HNU_1,0.8168399933,0.0306268974,0,0.0041047,0,0.0054283635,0.4692867013
1319,1319,25435,session_5,rest_1,HNU_1,1.022027056,0.0224210275,0,0.0053615667,0,0.0049608931,0.4792025076
1321,1321,25435,session_10,rest_1,HNU_1,0.8487546221,0.0233952132,0,0.0045896667,0,0.0049966182,0.4875693148
1324,1324,25435,session_8,rest_1,HNU_1,0.8140752561,0.0253371458,0,0.0036086333,0,0.0052329571,0.497073496
1322,1322,25435,session_3,rest_1,HNU_1,0.9128850426,0.0360552016,0,0.007008,0,0.0050110907,0.5028691838
1326,1326,25435,session_7,rest_1,HNU_1,0.8130468219,0.0242169905,0,0.0048473,0,0.0046511577,0.514809485
1338,1338,25436,session_2,rest_1,HNU_1,0.8088799941,0.0288741649,0,0.0065499333,0,0.0056174528,0.3587380835
1337,1337,25436,session_4,rest_1,HNU_1,0.8092886885,0.0394367518,0,0.0041127333,0,0.0042375185,0.4378697345
1331,1331,25436,session_10,rest_1,HNU_1,0.8254545331,0.0339384968,0,0.0052018,0,0.004009121,0.4674056303
1336,1336,25436,session_7,rest_1,HNU_1,0.8716885034,0.0333849016,0,0.0064686,0,0.0031716565,0.5151546621
1335,1335,25436,session_1,rest_1,HNU_1,0.9243816713,0.0367347369,0,0.0040708667,0,0.0028492895,0.5179272084
1329,1329,25436,session_5,rest_1,HNU_1,0.8854157714,0.0338082253,0,0.0041185333,0,0.0032688757,0.5214416119
1332,1332,25436,session_3,rest_1,HNU_1,0.838092279,0.0296442338,0,0.0046863333,0,0.0027641559,0.5236216084
1334,1334,25436,session_8,rest_1,HNU_1,0.9225672646,0.0286075156,0,0.0038179,0,0.002742406,0.5289233383
1333,1333,25436,session_9,rest_1,HNU_1,0.8295459703,0.0363015965,0,0.0039217667,0,0.0026804431,0.5357536683
1330,1330,25436,session_6,rest_1,HNU_1,0.9209157952,0.0382322748,0,0.0039813,0,0.0023950748,0.5380500396
1341,1341,25437,session_10,rest_1,HNU_1,0.7483885314,0.0457246554,0,0.0062405667,0,0.0071005853,0.3209097352
1348,1348,25437,session_2,rest_1,HNU_1,0.930654298,0.0408734174,0,0.0056201667,0,0.0051886781,0.3946016638
1342,1342,25437,session_3,rest_1,HNU_1,0.9515535394,0.0545704883,0,0.0064396,0,0.0044147742,0.4163877968
1344,1344,25437,session_8,rest_1,HNU_1,0.8790547919,0.0439761798,0,0.0060446333,0,0.0043337124,0.4442925346
1346,1346,25437,session_7,rest_1,HNU_1,0.9860262882,0.0387194026,0,0.0040691333,0,0.0039734871,0.4656340059
1339,1339,25437,session_5,rest_1,HNU_1,0.9229070936,0.0402745116,0,0.0041536,0,0.0038049731,0.4695800396
1343,1343,25437,session_9,rest_1,HNU_1,0.9366525774,0.0454553904,0,0.0053216,0,0.0034685439,0.4758694643
1345,1345,25437,session_1,rest_1,HNU_1,1.0276968006,0.0494586019,0,0.0056216,0,0.0031578383,0.4819867947
1347,1347,25437,session_4,rest_1,HNU_1,1.027991314,0.036155684,0,0.0049123333,0,0.0028502254,0.4997713986
1340,1340,25437,session_6,rest_1,HNU_1,1.0352202521,0.0435112721,0,0.0048256667,0,0.0031467014,0.5241133928
1350,1350,25438,session_6,rest_1,HNU_1,0.8515973262,0.0236937145,0,0.0039892,0,0.0058468938,0.4574361058
1352,1352,25438,session_3,rest_1,HNU_1,0.9633297079,0.0219799872,0,0.0041858667,0,0.00507392,0.4965600698
1351,1351,25438,session_10,rest_1,HNU_1,0.8519664839,0.0206619103,0,0.0043291,0,0.0049935506,0.5022681294
1356,1356,25438,session_7,rest_1,HNU_1,0.8914777743,0.0235337451,0,0.0056119667,0,0.0050485712,0.5072053981
1357,1357,25438,session_4,rest_1,HNU_1,1.0147200039,0.0193733746,0,0.0041139,0,0.0048547251,0.5117524392
1358,1358,25438,session_2,rest_1,HNU_1,0.938719917,0.0225219269,0,0.0043300333,0,0.0042130641,0.5187793387
1355,1355,25438,session_1,rest_1,HNU_1,1.0513819245,0.0247537641,0,0.0046314,0,0.004154678,0.532969859
1349,1349,25438,session_5,rest_1,HNU_1,1.0100543121,0.0181863522,0,0.0046837,0,0.0036709994,0.5397093227
1354,1354,25438,session_8,rest_1,HNU_1,0.9155829271,0.0176421465,0,0.00414,0,0.0046794563,0.5424860683
1353,1353,25438,session_9,rest_1,HNU_1,0.9125644621,0.0167441603,0,0.0042654667,0,0.0043317194,0.5486399253
1367,1367,25439,session_4,rest_1,HNU_1,1.0138066715,0.0471584245,0,0.013847,0,0.0058314355,0.4394756439
1366,1366,25439,session_7,rest_1,HNU_1,0.952685368,0.0398312006,0,0.0063357,0,0.0050604003,0.4648327472
1359,1359,25439,session_5,rest_1,HNU_1,1.0416267805,0.0590679341,0,0.0041743,0,0.0041805164,0.473610905
1363,1363,25439,session_9,rest_1,HNU_1,0.9012773799,0.0359090987,0,0.0039168333,0,0.0038889476,0.4838510529
1364,1364,25439,session_8,rest_1,HNU_1,0.8708948737,0.0311702322,0,0.0049917,0,0.003720032,0.4885179939
1362,1362,25439,session_3,rest_1,HNU_1,0.994879251,0.0305509955,0,0.0038249667,0,0.0038078177,0.4927905824
1368,1368,25439,session_2,rest_1,HNU_1,0.9692537202,0.0265147172,0,0.0039964,0,0.0035264527,0.4997595429
1365,1365,25439,session_1,rest_1,HNU_1,1.027798677,0.0317626063,0,0.0041779,0,0.0035074926,0.5253285627
1360,1360,25439,session_6,rest_1,HNU_1,1.0249211697,0.0323358206,0,0.0039486,0,0.0032015572,0.5317833442
1361,1361,25439,session_10,rest_1,HNU_1,0.8801383598,0.031660654,0,0.0044071333,0,0.0027187981,0.5357040976
1373,1373,25440,session_9,rest_1,HNU_1,0.7964811507,0.0357701014,0,0.0042806667,0,0.0057079601,0.4582406454
1378,1378,25440,session_2,rest_1,HNU_1,0.8245919702,0.0206576621,0,0.0039693333,0,0.003974939,0.4943269441
1369,1369,25440,session_5,rest_1,HNU_1,0.9250824659,0.0241983165,0,0.0046472,0,0.0034444466,0.4998751018
1377,1377,25440,session_4,rest_1,HNU_1,0.7876878294,0.0219091084,0,0.0039155333,0,0.003291078,0.50897494
1374,1374,25440,session_8,rest_1,HNU_1,0.8542421293,0.0186416884,0,0.0038206,0,0.0034148514,0.5316107489
1376,1376,25440,session_7,rest_1,HNU_1,0.888802805,0.0194702965,0,0.0037337333,0,0.0034630102,0.5352494622
1372,1372,25440,session_3,rest_1,HNU_1,0.8725654431,0.0196998612,0,0.0040185667,0,0.0030291527,0.5374248212
1371,1371,25440,session_10,rest_1,HNU_1,0.8728351655,0.02351423,0,0.0043387,0,0.0031542759,0.5529321385
1375,1375,25440,session_1,rest_1,HNU_1,0.9040558439,0.0256713243,0,0.0043812333,0,0.0024237394,0.5861433319
1370,1370,25440,session_6,rest_1,HNU_1,0.8852357355,0.0245371189,0,0.0072551,0,0.0035242055,0.6104751824
1387,1387,25441,session_4,rest_1,HNU_1,1.0092079083,0.0701926662,0,0.004677,0,0.004880114,0.4413697167
1388,1388,25441,session_2,rest_1,HNU_1,0.9808658964,0.0692652502,0,0.0038953667,0,0.0051645181,0.4475014444
1381,1381,25441,session_10,rest_1,HNU_1,0.8616678347,0.0391431483,0,0.0038269,0,0.0041542075,0.4698978791
1383,1383,25441,session_9,rest_1,HNU_1,0.9559108854,0.0711050181,0,0.0037218667,0,0.0040533936,0.4870899703
1382,1382,25441,session_3,rest_1,HNU_1,1.0422128689,0.058683084,0,0.0041543333,0,0.0035586238,0.4911968398
1380,1380,25441,session_6,rest_1,HNU_1,1.1110840909,0.0825896139,0,0.0046909333,0,0.0039911204,0.4954302523
1384,1384,25441,session_8,rest_1,HNU_1,1.0651613877,0.0533010703,0,0.0042708333,0,0.0033937093,0.5279402518
1379,1379,25441,session_5,rest_1,HNU_1,0.9558942338,0.0589046698,0,0.0039160667,0,0.0037166332,0.529032906
1385,1385,25441,session_1,rest_1,HNU_1,1.0716982896,0.0506588474,0,0.0046349,0,0.0035143752,0.5344691314
1386,1386,25441,session_7,rest_1,HNU_1,1.0907623652,0.072711083,0,0.0039473,0,0.0031881916,0.5548104881
1394,1394,25442,session_8,rest_1,HNU_1,0.8060689877,0.0362151092,0,0.0051433,0,0.0056468558,0.5024227554
1395,1395,25442,session_1,rest_1,HNU_1,0.8045404626,0.0474062459,0,0.0052149667,0,0.0054351399,0.5040259137
1390,1390,25442,session_6,rest_1,HNU_1,0.9654409699,0.0742013386,1,0.0044181667,0.3322259136,0.003969182,0.5302621518
1397,1397,25442,session_4,rest_1,HNU_1,0.9028834425,0.0291455718,0,0.0053366667,0,0.0039985692,0.5436649694
1398,1398,25442,session_2,rest_1,HNU_1,0.8892354953,0.0260853788,0,0.0040079,0,0.0038416395,0.5531616249
1389,1389,25442,session_5,rest_1,HNU_1,0.9334398121,0.0346860074,0,0.0039439,0,0.0037516238,0.5623948001
1391,1391,25442,session_10,rest_1,HNU_1,1.045615541,0.0272386799,0,0.0045061333,0,0.00309494,0.5773123239
1393,1393,25442,session_9,rest_1,HNU_1,0.9966148616,0.0193216928,0,0.0043643333,0,0.0031947237,0.6045415493
1392,1392,25442,session_3,rest_1,HNU_1,1.0148878277,0.0279077843,0,0.0043711667,0,0.0025170272,0.6312616246
1396,1396,25442,session_7,rest_1,HNU_1,1.049670883,0.0249699752,0,0.0045606333,0,0.0022161876,0.6360074288
1405,1405,25443,session_1,rest_1,HNU_1,0.8181372889,0.0185030503,0,0.0056761667,0,0.0043319051,0.4368774218
1407,1407,25443,session_4,rest_1,HNU_1,0.9500588436,0.0200460702,0,0.0048730667,0,0.0044043155,0.4618857428
1408,1408,25443,session_2,rest_1,HNU_1,0.8185427438,0.0213894559,0,0.0053492667,0,0.0040382988,0.480794573
1404,1404,25443,session_8,rest_1,HNU_1,0.9314267607,0.0185270696,0,0.0057231333,0,0.0038112372,0.4852158542
1403,1403,25443,session_9,rest_1,HNU_1,0.9553617672,0.0237897508,0,0.0038923333,0,0.0031730842,0.5049008483
1402,1402,25443,session_3,rest_1,HNU_1,0.8566029373,0.0238226393,0,0.0037354667,0,0.0036334891,0.5131479788
1400,1400,25443,session_6,rest_1,HNU_1,0.9085192042,0.0153871716,0,0.0049337667,0,0.0029146127,0.5203858858
1399,1399,25443,session_5,rest_1,HNU_1,0.9384002662,0.0222488972,0,0.004238,0,0.0032315032,0.5228090777
1401,1401,25443,session_10,rest_1,HNU_1,0.9313107807,0.0190007789,0,0.0039714333,0,0.0027083454,0.5429094955
1406,1406,25443,session_7,rest_1,HNU_1,0.893769333,0.0198867796,0,0.0038545667,0,0.003017966,0.5436378947
1415,1415,25444,session_1,rest_1,HNU_1,0.8685845904,0.0313283296,0,0.0046013,0,0.0041911256,0.5143450913
1410,1410,25444,session_6,rest_1,HNU_1,0.9934560335,0.0384613075,0,0.0041893667,0,0.0042911594,0.5337236072
1417,1417,25444,session_4,rest_1,HNU_1,0.9261257021,0.0369762827,0,0.0047578,0,0.0038409381,0.5375818797
1411,1411,25444,session_10,rest_1,HNU_1,0.9982358659,0.0601637571,0,0.0037901667,0,0.0035939204,0.5516132775
1414,1414,25444,session_8,rest_1,HNU_1,1.0099430995,0.0335920381,0,0.0038038,0,0.0043600555,0.5552907599
1418,1418,25444,session_2,rest_1,HNU_1,1.0531752905,0.0383633557,0,0.0040485333,0,0.0035869866,0.5592805613
1416,1416,25444,session_7,rest_1,HNU_1,0.935268515,0.0409729954,0,0.0045733667,0,0.0033582927,0.5713406407
1412,1412,25444,session_3,rest_1,HNU_1,1.0007014285,0.0313066482,0,0.0039957333,0,0.0037462497,0.5727915433
1413,1413,25444,session_9,rest_1,HNU_1,1.0626950256,0.0658386618,0,0.0045524667,0,0.0043688982,0.5859337854
1409,1409,25444,session_5,rest_1,HNU_1,0.9096918456,0.028850194,0,0.0043537,0,0.0032239558,0.5977819911
1421,1421,25445,session_10,rest_1,HNU_1,0.7628094303,0.0417114388,0,0.0096560667,0,0.007509241,0.3914477764
1422,1422,25445,session_3,rest_1,HNU_1,0.830841515,0.0461947751,0,0.0059191,0,0.0046809297,0.4581552839
1423,1423,25445,session_9,rest_1,HNU_1,0.8104872279,0.0648172066,0,0.0044574333,0,0.0046816627,0.4722207504
1425,1425,25445,session_1,rest_1,HNU_1,0.7559347411,0.0428127629,0,0.0051410667,0,0.0048135253,0.4853975784
1428,1428,25445,session_2,rest_1,HNU_1,0.9426167074,0.0538499478,0,0.0075621333,0,0.0047267143,0.4891366504
1424,1424,25445,session_8,rest_1,HNU_1,0.968935238,0.0523379299,0,0.0120647,0,0.0042313959,0.4917777477
1419,1419,25445,session_5,rest_1,HNU_1,0.8400466581,0.0533745295,0,0.0095910333,0,0.004284306,0.4938822998
1426,1426,25445,session_7,rest_1,HNU_1,0.7909289469,0.0464671649,0,0.0039933,0,0.0045893479,0.4986355456
1427,1427,25445,session_4,rest_1,HNU_1,0.912653136,0.0465160861,0,0.0082153667,0,0.0039617512,0.5058540711
1420,1420,25445,session_6,rest_1,HNU_1,0.8484657184,0.0449829407,0,0.004067,0,0.0040022259,0.555961379
1430,1430,25446,session_6,rest_1,HNU_1,0.9209990545,0.0362597813,0,0.0047625667,0,0.0038316876,0.5029395659
1433,1433,25446,session_9,rest_1,HNU_1,0.9215747889,0.031827731,0,0.0045086,0,0.004006264,0.5295103921
1431,1431,25446,session_10,rest_1,HNU_1,0.9920898193,0.0408596365,0,0.0038198333,0,0.0029311942,0.5378907524
1429,1429,25446,session_5,rest_1,HNU_1,0.8946697338,0.0294450095,0,0.0040217667,0,0.0036116381,0.5388531431
1434,1434,25446,session_8,rest_1,HNU_1,0.9020426901,0.0332669282,0,0.0047349333,0,0.0036684731,0.5443179961
1438,1438,25446,session_2,rest_1,HNU_1,0.9401029768,0.0279949133,0,0.0039901667,0,0.0031495651,0.5546805572
1437,1437,25446,session_4,rest_1,HNU_1,0.9099180767,0.0296787648,0,0.0036842,0,0.00411051,0.5574537465
1436,1436,25446,session_7,rest_1,HNU_1,0.9421764455,0.0278233157,0,0.0043695333,0,0.0028846124,0.5586197458
1432,1432,25446,session_3,rest_1,HNU_1,0.8589165913,0.0348475611,0,0.0044112667,0,0.0029565578,0.5667817646
1435,1435,25446,session_1,rest_1,HNU_1,0.9339712657,0.036464916,0,0.0038841667,0,0.0022372263,0.5993570465
1444,1444,25447,session_8,rest_1,HNU_1,0.9635758519,0.0252683929,0,0.0049885333,0,0.0051000057,0.4740066442
1440,1440,25447,session_6,rest_1,HNU_1,1.0111566617,0.024083437,0,0.0046803667,0,0.0046531884,0.4751321825
1443,1443,25447,session_9,rest_1,HNU_1,0.9975553773,0.0312941089,0,0.0053980667,0,0.0044090222,0.4898022423
1448,1448,25447,session_2,rest_1,HNU_1,0.9997183704,0.0247035844,0,0.0045897,0,0.0038374091,0.494578104
1447,1447,25447,session_4,rest_1,HNU_1,1.0270316265,0.0242729715,0,0.0059815667,0,0.0042203779,0.5052106475
1439,1439,25447,session_5,rest_1,HNU_1,0.8777169497,0.0254939557,0,0.0041059,0,0.0051220343,0.5171237739
1442,1442,25447,session_3,rest_1,HNU_1,1.1206047052,0.0248618058,0,0.0044687667,0,0.0036144143,0.5443284548
1445,1445,25447,session_1,rest_1,HNU_1,1.1480709543,0.0204932783,0,0.0043951333,0,0.0031837043,0.5486575741
1446,1446,25447,session_7,rest_1,HNU_1,1.0834584171,0.0276916551,0,0.0043001333,0,0.0032919953,0.5563634249
1441,1441,25447,session_10,rest_1,HNU_1,1.0479624854,0.0307355815,0,0.0040195,0,0.003891103,0.5568209841
1457,1457,25448,session_4,rest_1,HNU_1,0.6813613446,0.0318241494,0,0.0053390333,0,0.003824508,0.4544982512
1456,1456,25448,session_7,rest_1,HNU_1,0.9897056798,0.0250197575,0,0.0044714,0,0.0030878416,0.5029300337
1455,1455,25448,session_1,rest_1,HNU_1,1.0506173432,0.0311639314,0,0.0040143,0,0.0029146952,0.5107038648
1458,1458,25448,session_2,rest_1,HNU_1,0.7422702499,0.0341642871,0,0.0043293333,0,0.002989851,0.5216369704
1451,1451,25448,session_10,rest_1,HNU_1,0.9179235074,0.0226890923,0,0.0040125333,0,0.0032074432,0.5277157489
1450,1450,25448,session_6,rest_1,HNU_1,0.8926688373,0.0304965888,0,0.0049169333,0,0.0029893646,0.5303306049
1454,1454,25448,session_8,rest_1,HNU_1,0.9785997779,0.02953557,0,0.0044011,0,0.0028559686,0.5359748812
1452,1452,25448,session_3,rest_1,HNU_1,0.9395063818,0.0330886308,0,0.0040287667,0,0.0028211989,0.5483650771
1453,1453,25448,session_9,rest_1,HNU_1,0.9013652935,0.0314270267,0,0.0046099667,0,0.0022445917,0.5759598247
1449,1449,25448,session_5,rest_1,HNU_1,0.9125426819,0.0236936539,0,0.004489,0,0.002260332,0.5852680482
1466,1466,25449,session_7,rest_1,HNU_1,0.9460673662,0.0352117486,0,0.0057247,0,0.0033731058,0.4529561084
1468,1468,25449,session_2,rest_1,HNU_1,0.8869963283,0.0307412607,0,0.0038426333,0,0.0038835313,0.4598351294
1460,1460,25449,session_6,rest_1,HNU_1,0.9647706024,0.0285255673,0,0.0039611333,0,0.0036655071,0.4792200603
1462,1462,25449,session_3,rest_1,HNU_1,0.9470659956,0.0282331611,0,0.0064527333,0,0.0038564483,0.4830570288
1463,1463,25449,session_9,rest_1,HNU_1,0.9014095544,0.0299980838,0,0.0037266667,0,0.0033372151,0.4960241549
1459,1459,25449,session_5,rest_1,HNU_1,0.8954102835,0.0297535328,0,0.0042960667,0,0.0034218936,0.5031866024
1464,1464,25449,session_8,rest_1,HNU_1,0.8702848143,0.0270702058,0,0.0058124333,0,0.0035323033,0.5060424023
1465,1465,25449,session_1,rest_1,HNU_1,0.808862619,0.0318228298,0,0.0041411,0,0.0032491588,0.5180702342
1461,1461,25449,session_10,rest_1,HNU_1,0.8363465728,0.0226982316,0,0.0041453,0,0.0038027368,0.5379072439
1467,1467,25449,session_4,rest_1,HNU_1,0.9530788811,0.0298456952,0,0.0043532,0,0.0030283235,0.5687201338
1473,1473,25450,session_9,rest_1,HNU_1,0.9451619096,0.01830304,0,0.0044404333,0,0.004419355,0.5598922965
1469,1469,25450,session_5,rest_1,HNU_1,1.0490907662,0.0211732788,0,0.0042262,0,0.0043268074,0.5619073309
1478,1478,25450,session_2,rest_1,HNU_1,1.0256958471,0.0221201616,0,0.0040769,0,0.004583235,0.5711440661
1470,1470,25450,session_6,rest_1,HNU_1,0.8348287991,0.0152490576,0,0.0041864667,0,0.0043844392,0.5725036971
1475,1475,25450,session_1,rest_1,HNU_1,0.8414347351,0.0198112069,0,0.0048704333,0,0.0043209025,0.5734363395
1471,1471,25450,session_10,rest_1,HNU_1,0.9588307934,0.018818009,0,0.0038998333,0,0.00345085,0.5756780972
1474,1474,25450,session_8,rest_1,HNU_1,0.9222600064,0.0207359313,0,0.0043444,0,0.0037559255,0.5952055662
1476,1476,25450,session_7,rest_1,HNU_1,0.8503180666,0.017286475,0,0.0043996333,0,0.0036079967,0.5985349704
1477,1477,25450,session_4,rest_1,HNU_1,1.1497838446,0.0177369303,0,0.004218,0,0.0036387667,0.6146428234
1472,1472,25450,session_3,rest_1,HNU_1,0.9814320138,0.018058525,0,0.0047313,0,0.0028495483,0.6539821535
1483,1483,25451,session_9,rest_1,HNU_1,0.7987773506,0.0427003061,0,0.0038690333,0,0.0048651024,0.4718047407
1481,1481,25451,session_10,rest_1,HNU_1,0.8707602211,0.0337376752,0,0.0036611667,0,0.0044224749,0.4969164427
1479,1479,25451,session_5,rest_1,HNU_1,0.8411158372,0.0302907256,0,0.0040224667,0,0.0046061117,0.5040728601
1488,1488,25451,session_2,rest_1,HNU_1,0.9072218728,0.0490542138,0,0.0059913667,0,0.0038574464,0.5053218747
1482,1482,25451,session_3,rest_1,HNU_1,0.9119411874,0.0372346402,0,0.0050162,0,0.0046034976,0.5057000951
1484,1484,25451,session_8,rest_1,HNU_1,0.9235631846,0.0476294789,0,0.0057520667,0,0.0039572151,0.5069266567
1485,1485,25451,session_1,rest_1,HNU_1,0.8667172021,0.0474358305,0,0.0068473333,0,0.0047476045,0.5091240075
1486,1486,25451,session_7,rest_1,HNU_1,0.8289576422,0.0332877786,0,0.0037798667,0,0.0042646396,0.509886852
1480,1480,25451,session_6,rest_1,HNU_1,0.9247009773,0.0356515387,0,0.0044488333,0,0.0041230357,0.5099971871
1487,1487,25451,session_4,rest_1,HNU_1,0.8446318398,0.0318649123,0,0.0042989667,0,0.0035812997,0.6120054484
1492,1492,25452,session_3,rest_1,HNU_1,0.7278327165,0.0263686476,0,0.0066549,0,0.0077190651,0.4105790652
1495,1495,25452,session_1,rest_1,HNU_1,0.8405998117,0.0295616677,0,0.0043283333,0,0.0060104649,0.4555335381
1491,1491,25452,session_10,rest_1,HNU_1,0.8678353088,0.025211781,0,0.0062693,0,0.0044968999,0.4777451239
1489,1489,25452,session_5,rest_1,HNU_1,0.979029477,0.0337459326,0,0.0045776667,0,0.0053663341,0.4806316991
1490,1490,25452,session_6,rest_1,HNU_1,0.9430257467,0.0292315394,0,0.0043991333,0,0.0046372379,0.4907719783
1496,1496,25452,session_7,rest_1,HNU_1,1.0478572195,0.040595853,0,0.0038567,0,0.0044048893,0.4950211886
1494,1494,25452,session_8,rest_1,HNU_1,0.9724495591,0.0341172881,0,0.0045486333,0,0.0048026029,0.4950584159
1497,1497,25452,session_4,rest_1,HNU_1,0.8356265296,0.0339587494,0,0.0040414667,0,0.0045549234,0.5037159549
1493,1493,25452,session_9,rest_1,HNU_1,1.0539586307,0.0232217465,0,0.0039446667,0,0.0041420714,0.5133314128
1498,1498,25452,session_2,rest_1,HNU_1,0.8716611306,0.029424465,0,0.0048943,0,0.0039628362,0.5215534349
1505,1505,25453,session_1,rest_1,HNU_1,0.8200344218,0.0463115969,0,0.0124683,0,0.0057711802,0.4327015701
1503,1503,25453,session_9,rest_1,HNU_1,0.8803214589,0.0347057011,0,0.0062043333,0,0.006130676,0.4478497412
1501,1501,25453,session_10,rest_1,HNU_1,0.8726951452,0.0342633619,0,0.0039289667,0,0.0053504367,0.4920700947
1507,1507,25453,session_4,rest_1,HNU_1,0.8990543723,0.0292969519,0,0.0052327,0,0.0039847448,0.516256433
1508,1508,25453,session_2,rest_1,HNU_1,0.9452773649,0.0237481405,0,0.0041424667,0,0.0036800794,0.5443136254
1500,1500,25453,session_6,rest_1,HNU_1,1.0172426803,0.0373767709,0,0.004504,0,0.0035817508,0.5465603811
1499,1499,25453,session_5,rest_1,HNU_1,0.9557421357,0.0373746964,0,0.0050981667,0,0.0033664216,0.5473368152
1506,1506,25453,session_7,rest_1,HNU_1,0.8860543061,0.026280933,0,0.0042253667,0,0.0041443717,0.5479816218
1502,1502,25453,session_3,rest_1,HNU_1,0.9990589604,0.028677154,0,0.0042138333,0,0.0032124991,0.5845954247
1504,1504,25453,session_8,rest_1,HNU_1,0.9545703846,0.0302142518,0,0.0041585,0,0.0036650487,0.5947825855
1514,1514,25454,session_8,rest_1,HNU_1,0.9273196839,0.0626271867,3,0.012756,0.9966777409,0.0094196944,0.3470193931
1509,1509,25454,session_5,rest_1,HNU_1,0.9267573788,0.1058740347,8,0.0195399,2.657807309,0.0082831828,0.4004167954
