,subject,session,scan,site,bg_mean,bg_size,bg_std,cnr,csf_mean,csf_size,csf_std,efc,fber,fg_mean,fg_size,fg_std,fwhm,fwhm_x,fwhm_y,fwhm_z,gm_mean,gm_size,gm_std,qi1,snr,wm_mean,wm_size,wm_std
1318,25560,session_1,anat_1,IPCAS_3,1.6942433451,4296384,3.852964759,30.9209637453,150.757492678,181644,40.4401204704,0.3941116631,1956.2756139197,113.4089912967,4092224,147.6325938369,5.359651869,4.5276013577,5.88056,5.78261,251.5181531221,434333,40.83932453,0.0774839958,29.4342145313,370.6555367458,352653,42.5804190334
1319,25561,session_1,anat_1,IPCAS_3,1.8917010413,4249256,5.3526224156,21.7816771886,139.3004086499,196256,50.1975350396,0.5030271714,1787.7659582382,180.9903074201,4139352,157.6724123536,4.1774829676,3.3807295172,4.2931,5.0229902994,231.1034038017,491568,40.9829376378,0.084900039,33.8133896563,347.69249737,417307,44.158977422
1320,25561,session_2,anat_1,IPCAS_3,4.3058645731,1409395,6.6157226199,16.9127542256,127.838387738,191681,44.3977486762,0.5617433598,584.7398619771,131.5633596285,3619805,138.2938547145,4.848778423,4.2159547512,5.12508,5.27594,217.7882246612,485727,39.5085608413,0.1924804615,19.8864685217,329.678315356,414782,42.8357599893
1321,25562,session_1,anat_1,IPCAS_3,1.8658027482,4288985,6.1985484587,19.4631567096,138.4055538536,182792,41.7224228769,0.4371983561,928.8651490821,131.8807856235,4099623,146.7307012493,5.1100165995,4.4603833147,5.49793,5.4412,240.5042645289,476137,40.704305599,0.083202436,21.2760756009,361.147584553,404480,46.320930059
1322,25562,session_2,anat_1,IPCAS_3,5.0966687474,1103759,6.4298712436,19.4244983905,150.7397644267,183722,45.1280527003,0.6669639989,1065.6728780391,223.2490294027,2217449,147.9870534788,3.7497758121,3.0181953913,4.01844,4.34723,246.7722631735,438190,40.8540610262,0.2344533544,34.7206065171,371.6692867951,339678,44.4533760431
1323,25563,session_1,anat_1,IPCAS_3,0.973763937,4177113,2.3060667848,51.6552705244,123.8824895997,148072,34.1576041792,0.3748917988,3478.0068298644,85.2057426163,4211495,120.555914386,5.4644690384,4.7756690188,5.73917,5.95334,209.677244832,433440,35.3528659586,0.0302539098,36.9485147523,328.797748446,321911,40.7294692051
1324,25564,session_1,anat_1,IPCAS_3,2.3540368369,4605871,5.6564053791,21.7256220296,139.9671979723,181879,43.757172756,0.4694011865,1683.4217678426,185.2902102367,3782737,169.8739111832,4.6727343179,3.6137746434,5.1221203053,5.5119,233.0020619358,437453,39.1669593867,0.163479394,32.7575903457,355.8909872473,342437,44.1328331291
1325,25565,session_1,anat_1,IPCAS_3,1.2906685326,3844465,3.0873902788,31.5445526984,130.3457395827,193021,34.8884361092,0.3933931145,2237.0017782738,91.7065028543,4544143,128.9938870525,5.8507294464,4.8461502196,6.21018,6.6547,212.1505337212,398429,32.7412078089,0.0530502944,29.703566628,309.5408790727,364930,32.3240799482
1326,25566,session_1,anat_1,IPCAS_3,2.0445944902,3988116,7.9484476056,16.4326074894,157.6322901388,169767,40.4574780169,0.3928170589,574.7450105227,115.298343458,4400492,159.4367271681,5.6751490938,4.7606690193,6.11426,6.27941,260.4103028215,423748,42.9073730715,0.0864957288,14.5057688217,391.024022474,354543,44.0133987444
1327,25567,session_1,anat_1,IPCAS_3,2.1553984058,3507906,6.2848225841,18.2864083171,151.3526363043,196032,40.7259305599,0.5237230785,1317.1787259742,174.0368174496,4880702,166.906218441,4.8848510968,3.8505713043,5.16868,5.85667,247.5022177028,448437,40.7317770162,0.0962192259,27.6916038793,362.4290496755,390414,44.8355123103
1328,25567,session_2,anat_1,IPCAS_3,108.8987648819,2733261,121.1467009206,0.9580147739,152.6861313136,199370,42.9655368245,0.6701956246,3.1796188739,218.1602407456,2412339,191.777918766,4.5664622385,3.5856690572,4.6329402761,5.73209,248.4150422405,432050,41.634268094,0.660853464,1.800793906,364.4753715308,399294,48.3556211167
1329,25568,session_1,anat_1,IPCAS_3,1.7839145556,4153718,5.9716813827,19.7492440104,123.2330407023,185444,34.654928578,0.414663941,689.2951258941,102.571651684,4234890,127.4894976471,5.6326384434,4.8716539781,6.14507,5.96942,210.8841474617,489890,38.4151952692,0.0795090086,17.1763436646,328.8203402405,372031,40.7756656781
1330,25569,session_1,anat_1,IPCAS_3,1.5272227989,3986438,4.1546784159,24.4300606761,121.9059317869,203480,39.7100157581,0.4216797076,1119.2568678983,92.4998850567,4402170,115.6469730904,5.6686832232,4.958871576,5.98489,6.13773,203.9071449739,469043,36.0243706057,0.0629100465,22.2640300399,305.4061907629,401986,37.390609332
1331,25570,session_1,anat_1,IPCAS_3,1.6352279295,4159444,4.6503811012,24.2037604662,139.8598115327,259037,35.4361877484,0.4323353778,1266.4238241561,114.3776096174,4229164,133.0108177778,5.3776103309,4.7323828818,5.80693,5.65904,231.9587167323,460356,38.3644934127,0.0726988992,24.5953196368,344.5154269828,399981,42.9477884852
1332,25571,session_1,anat_1,IPCAS_3,0.9868487802,3962218,2.2473430802,49.1174888264,119.7317883835,163371,32.5961669964,0.3766057671,3075.3602398168,76.9389064226,4426390,112.283880218,5.6685201603,4.8898645039,6.0667,6.13987,201.319010447,429406,32.5791859775,0.0265290804,34.2354966183,311.7028590781,315941,37.4347322843
1333,25572,session_1,anat_1,IPCAS_3,2.3656694201,3973775,5.9144728331,19.0039385448,143.60969403,200804,38.2098996098,0.4919342884,1471.5651147672,174.2945579142,4414833,171.2707174485,4.8900160272,3.7734886,5.2571703134,5.89434,235.4071401944,439932,39.5289313065,0.109327277,29.4691619747,347.8054184397,387750,44.44963582
1334,25573,session_1,anat_1,IPCAS_3,2.5359857408,3672010,5.4570987558,18.3214629656,132.1315856352,228224,31.5213361151,0.4940703996,1218.1060678209,144.9183704017,4716598,152.0121149713,5.1552006469,3.9215186705,5.46213,6.39617,216.4004060093,398513,34.0089479004,0.1740814976,26.5559369339,316.3824387637,329339,38.2491204853
1335,25574,session_1,anat_1,IPCAS_3,2.4245012506,3898952,8.3972286078,15.3364340444,152.9959879639,192421,39.3573282568,0.4164231907,439.2740456844,111.776385095,4489656,145.1306571967,6.2047454124,5.3942629838,6.89372,6.42371,251.6801692345,499189,45.1965301962,0.0981781771,13.3111042125,380.4637119345,407324,49.0157525929
1336,25575,session_1,anat_1,IPCAS_3,2.2240770042,3991784,5.8037866184,20.1433620255,135.4347949745,161736,42.2109531715,0.4770988274,1451.6473478766,164.5777929706,4396824,170.2702139927,4.7444613789,3.6585487541,4.88931,5.97039,228.5976616408,426795,38.8722230439,0.1553042449,28.3569682678,345.5054366135,344332,42.6329570584
1337,25576,session_1,anat_1,IPCAS_3,3.0152398569,3683696,6.355045004,17.9812958045,137.6893252212,180800,37.6573226105,0.4989521485,1054.9380599719,159.0792363385,4704912,163.9826185624,4.5456752125,3.5005487592,4.73246,5.66986,227.3482190032,437199,37.7669748339,0.219800711,25.0319606294,341.6201630715,337766,43.8973999832
1338,25577,session_1,anat_1,IPCAS_3,2.0968121508,4035950,7.5876613022,15.533508955,136.8328299063,185727,34.3346385626,0.3914672375,488.5118382191,101.8333468883,4352658,141.0768131045,5.6204990384,4.603684062,6.01947,6.40708,225.2828935938,431657,38.1557359383,0.092415912,13.4209136165,343.1458983788,349435,40.658820335
1339,25578,session_1,anat_1,IPCAS_3,1.4656088158,3565216,4.0404475787,29.8563860476,131.5470232205,182899,35.3388539446,0.4108148988,1655.7868844831,102.355036663,4823392,141.81385021,5.3961337363,4.5562780485,5.7500203427,5.99746,222.9065772147,456409,38.5583311709,0.070251564,25.3325985969,343.5397399299,349598,40.6407437511
1340,25579,session_1,anat_1,IPCAS_3,1.2844674221,4187650,3.3921760608,40.0491580813,157.5464954044,139046,53.1717048644,0.3647145488,2483.7269449704,101.8293996274,4200958,149.3601666175,5.3511679253,4.6172705277,5.57572,5.95195,266.3805774701,372279,43.7411447386,0.066043485,30.0189016732,402.2343727689,294134,41.9059162437
1341,25580,session_1,anat_1,IPCAS_3,2.6202259516,3633787,4.7668132928,25.5574927267,137.6440196883,210683,51.4963854594,0.5314995773,1587.5829412755,159.7183105316,4754821,146.5046333405,4.6315325844,3.6952401511,4.75309,5.65662,231.4873832433,519349,41.9437452861,0.1922710385,33.5063071952,353.3151793041,410671,44.7769039744
1342,25581,session_1,anat_1,IPCAS_3,2.2595920928,3592386,6.5405393628,17.900468156,135.6899011728,158256,37.4992947308,0.4773034791,962.647139282,143.4417155836,4796222,159.7506178778,4.8931986427,3.9083009761,5.14262,5.8291803474,230.1600782342,430502,38.4243013728,0.1020060205,21.93117534,347.2387948207,345376,43.5609831046
1343,25582,session_1,anat_1,IPCAS_3,1.6183169676,4058674,4.1613919674,23.1689735848,121.4064835789,188507,31.4982139505,0.4922725348,2495.6474933255,161.1885037971,4329934,154.1811311986,4.6890929617,3.600435974,4.97445,5.75661,200.3987846093,404479,34.1894892843,0.1172286811,38.7342757089,296.8139651773,332255,38.6591100486
1344,25583,session_1,anat_1,IPCAS_3,2.4931873426,3975321,6.9150242794,17.0039014856,141.1657483069,175857,40.2676347757,0.4835028242,939.0803999564,158.120032529,4413287,160.4365665221,4.9757465966,3.9045036334,5.19425,6.07415,241.5116629384,421549,40.3751898269,0.1043130857,22.8661572454,359.0940545563,357282,44.7871789098
1345,25584,session_1,anat_1,IPCAS_3,2.0715109544,3958862,6.4288802012,17.3218639524,125.7683732646,170710,37.3919115442,0.3952407008,623.4439162309,98.6536984288,4429746,136.7844684287,5.6300735543,4.6508340195,6.0713,6.32017,218.7749307913,463453,37.4098682148,0.0809353799,15.3453938074,330.1351190032,375284,40.3273894008
1346,25585,session_1,anat_1,IPCAS_3,1.7241082958,4130686,4.887451814,20.1729267893,135.5109527393,197987,29.6960687625,0.4691927097,1814.8691811678,154.0111364182,4257922,158.2007265304,4.8702196306,3.8069017916,5.0214,6.04294,213.3428147735,387072,32.7953954408,0.1187199899,31.511540631,311.9370224034,337628,36.3120322603
1347,25586,session_1,anat_1,IPCAS_8,1.7855402844,3712237,3.6722309908,29.9072472944,119.4496350606,121116,47.3963081016,0.3657494992,983.1039165635,68.1982933085,4676371,107.9754449973,5.7275804115,5.0018193875,6.56481,5.72221,216.9957648331,373539,37.3029368496,0.0505150937,18.5713517148,326.8220851982,310570,35.204993072
1348,25586,session_2,anat_1,IPCAS_8,1.5130361978,3399248,3.2387776288,31.1371523838,117.045475983,125099,44.7231650455,0.3663465519,1094.9014491656,61.39822919,4989360,100.7271066866,5.7054294073,4.9886460084,6.52115,5.7089703403,207.5966750257,368063,34.0776633783,0.0680253397,18.9572228248,308.4429875922,308275,31.009150161
1349,25587,session_1,anat_1,IPCAS_8,2.0328057796,4147775,4.651751811,25.0910306509,136.4753083407,143429,44.5543871169,0.3740676722,893.4439786938,86.5313391854,4240833,124.2110095139,5.5570922438,4.7389096215,6.4224,5.63854,241.9406887181,366507,39.6952214961,0.0755501444,18.6018821942,358.6579359889,304291,40.193591496
1350,25587,session_2,anat_1,IPCAS_8,1.8185283261,3423372,3.8678850149,29.3993880702,129.1939910925,137862,46.038235453,0.374810234,992.8240300225,71.4021244717,4965236,113.8557424591,5.6956263341,4.8744430148,6.61617,5.72918,230.6334047759,369061,37.071965876,0.0546101914,18.4602500323,344.3468573406,303485,36.4259195548
1351,25588,session_1,anat_1,IPCAS_8,2.4847369424,3691334,6.6699149664,14.1233278333,132.8696396072,183522,36.4489403776,0.3960588811,369.3643773434,78.1029433086,4697274,112.3804381863,5.680886895,4.8919171354,6.62766,5.6547,221.2225531961,367602,35.2928026783,0.0846501563,11.7097359864,315.4239488871,339640,39.069681055
1352,25588,session_2,anat_1,IPCAS_8,2.1226938298,3845113,6.1912534427,15.1772490591,130.5030894198,175923,35.7272888228,0.3958986518,437.1387364659,79.5966379033,4543495,111.3281584132,5.5348321214,4.780360748,6.48144,5.47244,217.4655514725,368187,34.3300343567,0.0697604986,12.8563042428,311.43174696,338571,38.4541437682
1353,25589,session_1,anat_1,IPCAS_8,1.543242475,3927061,3.2828398328,26.8836781799,105.9036044443,137164,34.8440513065,0.3775249521,1056.0698587062,66.1379148238,4461547,97.1432430257,5.534422328,4.764563329,6.42199,5.5402,188.5533640667,355314,31.6012490694,0.0722066706,20.1465554803,276.8081736472,315306,30.3707829689
1354,25589,session_2,anat_1,IPCAS_8,1.6313803156,3497809,5.2896420904,16.6800964302,104.5771349862,146652,37.5822828623,0.3782945008,422.7415274627,61.3022389903,4890799,95.6704344084,5.5666491836,4.8118870628,6.46084,5.54852,190.2293847817,345097,32.0854870785,0.0636415539,11.5891090441,278.4611249311,311948,31.2771485838
1355,25590,session_1,anat_1,IPCAS_8,2.3746814761,3660406,5.3429915538,19.3542304062,128.6249868734,161885,43.4687961399,0.3985599038,592.0018403727,81.6565970053,4728202,116.1326397064,5.7578061659,4.9929697637,6.56855,5.82026,232.6434845809,383874,39.1570498135,0.0932656104,15.2829358204,336.0529741713,359949,40.0988746626
1356,25590,session_2,anat_1,IPCAS_8,2.2955938268,3585048,5.514516793,19.2573756636,133.4674720376,148503,45.1882993898,0.3958374449,570.5298397473,80.9044575797,4803560,117.1746510369,5.7286352212,4.9815111175,6.52185,5.78658,236.8705118157,390414,40.049335946,0.0754461307,14.6711780228,343.0656333011,361021,41.3519679386
1357,25591,session_1,anat_1,IPCAS_8,2.326105763,3550475,5.0076620551,20.6343361172,120.4141105318,179894,46.6411732819,0.4237908057,746.8308172517,90.5263625348,4838133,120.2561711679,5.207140368,4.5217062157,5.94526,5.25199,230.5297721558,429109,40.2542340599,0.0732690696,18.0775702393,333.8595541612,407367,41.3814629282
1358,25591,session_2,anat_1,IPCAS_8,1.9421484062,3379192,3.9032509905,24.6838473623,112.1040165932,187547,42.7077778363,0.4271876401,1011.9577398372,82.6570140843,5009416,110.9653220174,5.162293333,4.5103382003,5.8442,5.21907,215.7419018537,432599,35.7480014865,0.0463453985,21.1764537522,312.0891535211,400388,35.0499731753
1359,25592,session_1,anat_1,IPCAS_8,1.4191558747,4044766,3.1006925093,27.7112383081,100.6815486365,152108,30.362947394,0.3655217182,1047.9508494214,60.8198551585,4343842,91.7119758481,5.338864843,4.5401355988,6.2706803738,5.3452003186,179.0554095299,335177,29.7789255782,0.0565424551,19.6149263354,264.9794385749,275905,29.9890430023
1360,25592,session_2,anat_1,IPCAS_8,1.5082654571,3969892,3.7133103707,23.3311853548,103.1260022322,155902,29.7678857448,0.3668776179,747.1997790496,60.0599513491,4418716,91.3102990949,5.3651532473,4.5924509796,6.42286,5.23569,179.3657570449,327682,29.4491692694,0.0638699995,16.1742341342,266.0016895846,273440,31.1539677045
1361,25593,session_1,anat_1,IPCAS_8,3.0720644252,3621531,6.5979401937,16.4683346094,127.6624744077,191464,42.0675740084,0.4110438255,401.9054542991,85.490111631,4767077,118.3132836381,5.494749352,4.7973081159,6.38395,5.41697,231.0682454604,428175,40.1460836419,0.1149980492,12.9570910194,339.7253323035,383234,40.2115365564
1362,25593,session_2,anat_1,IPCAS_8,2.3535658598,3337635,4.6498061579,21.1552093522,117.2897280538,197392,36.9427520202,0.4179895598,623.1094100745,75.3841327447,5050973,105.5928994589,5.4307878729,4.7108047815,6.30914,5.38919,207.4532726862,433986,35.2041535994,0.067275481,16.2123172847,305.8208954044,379337,34.7522285086
1363,25594,session_1,anat_1,IPCAS_8,2.9156710451,3607263,5.8314987691,17.1635584316,130.0216245656,192790,42.1017389924,0.4346481553,530.5579265157,92.4845880798,4781345,118.1288707301,5.4471095535,4.6190144745,6.43075,5.44112,229.049905303,422400,39.5718614735,0.1045329936,15.859488571,329.1391751696,409563,40.7103283108
1364,25594,session_2,anat_1,IPCAS_8,2.4243357679,3650768,5.2287302332,19.2031973573,133.4359924326,190290,42.8712413276,0.4339074123,708.8766763079,94.968232477,4737840,120.0593694986,5.267282702,4.4906987007,6.21458,5.23643,233.3930244277,416740,39.2805570325,0.0826280936,18.1627715032,333.8013630237,406596,40.5824253622
1365,25595,session_1,anat_1,IPCAS_8,2.8443682394,3501657,6.0283611172,17.3233139877,122.7395771316,189799,41.1067891036,0.4240649043,463.6830975898,85.4914838183,4886951,115.2219723521,5.5595383111,4.733910046,6.48231,5.59974,224.666324805,422198,39.3347508341,0.1026856714,14.1815465524,329.0975172695,392310,41.7287231255
1366,25595,session_2,anat_1,IPCAS_8,2.6135839881,3304855,5.8997606387,17.7300965119,129.3888503354,198858,41.7085458724,0.4253125604,495.6256215324,84.2229581445,5083753,116.1524559898,5.5185644094,4.7195863139,6.44547,5.52486,229.94961897,416109,38.8901824673,0.0906778058,14.2756568109,334.5529444908,394007,43.3850427374
1367,25596,session_1,anat_1,IPCAS_8,2.7199211689,4315372,6.5383512565,17.0787671633,127.2240581885,153295,41.3717543118,0.3869840183,470.0541892941,91.7045375649,4073236,123.2274192484,5.6433684044,4.6955186455,6.54944,5.84422,229.4250369671,383449,38.8192137102,0.1163519622,14.0256364284,341.0920157088,327205,37.3670611198
1368,25596,session_2,anat_1,IPCAS_8,2.7477243978,3625671,6.9309659837,14.8918090893,117.6791188209,163372,38.4382813721,0.3879305467,313.5010437434,73.1323236657,4762937,109.9838089656,5.6683922412,4.7792926505,6.66869,5.71445,214.8106112321,369156,35.6829134099,0.1086747805,10.5515340629,318.0252334653,322746,35.8497171539
1369,25597,session_1,anat_1,IPCAS_8,2.4489804694,3656594,4.8006160878,21.3313630435,123.0983522577,189350,41.8510972769,0.4399542471,810.9014617925,96.2784795618,4732014,118.9531407641,5.2233449922,4.4920825618,5.9735,5.31093,222.6943943667,448192,39.2289802916,0.0879602712,20.0554424269,325.098078967,427166,40.6618986142
1370,25597,session_2,anat_1,IPCAS_8,2.2389817197,3755311,5.0661021759,21.2123853847,125.02210999,183944,47.6990233982,0.439380332,833.6187931994,101.362801762,4633297,123.2151488525,5.0772447526,4.3842934846,5.7962103455,5.15038,228.7105830908,449141,40.7829144413,0.0722794996,20.0080452867,336.1746948437,428387,42.8011025573
1371,25598,session_1,anat_1,IPCAS_8,2.2011703189,3903587,5.3150235017,19.1267820135,120.8461152882,157605,39.081663113,0.4002884169,629.8268954492,85.1820604391,4485021,116.1557041311,5.3576871598,4.5439618521,6.27334,5.3951,215.1976978637,379908,35.7890833968,0.0784655241,16.0266573443,316.8569937782,328685,38.2848784668
1372,25598,session_2,anat_1,IPCAS_8,1.7437313906,3615168,3.6577402807,23.668967941,103.9730519961,168955,32.9306191834,0.403891502,892.963878282,70.0952616496,4773440,98.3220243914,5.4674879766,4.6243611675,6.408810382,5.51484,186.1733595239,378762,29.791474095,0.0895922402,19.163542589,272.7482969652,326476,31.6612644045
1373,25599,session_1,anat_1,JHNU_1,1.9890867148,6351597,4.16371672,22.8850831629,143.5728049042,364426,38.1681708524,0.4407883659,1763.8037424419,139.8383034509,4789523,133.2606188745,5.71287,5.75623,5.69854,5.6841,231.4599166733,643971,33.1822081964,0.0729013506,33.5849705574,326.7469200773,531101,35.1395878075
1374,25600,session_1,anat_1,JHNU_1,3.1376423286,5455433,7.0896269663,15.2765317628,173.9415455555,327041,40.4746384016,0.4454494901,698.559165397,137.637550058,5685687,152.2285439794,7.2404,7.01539,7.34997,7.36122,276.1919718521,613616,38.2178574167,0.0865104566,19.4139340069,384.4968833896,494287,38.9251946372
1375,25601,session_1,anat_1,JHNU_1,1.9323941629,5665767,4.664880931,21.7400518507,147.001637083,329855,37.1914090947,0.4481019237,1473.3642187629,133.2673867381,5475353,140.2420303324,5.85702,5.98849,5.90453,5.68234,242.3550237867,643847,36.8394278344,0.1046146091,28.5682290094,343.7697771037,561786,36.3798571399
1376,25602,session_1,anat_1,JHNU_1,4.2852871843,4979199,7.2371491995,15.5049520602,164.9343143408,215085,75.7805889544,0.502100211,902.6536647589,178.6171000329,6555137,179.3667221846,4.97285,4.48985,5.08902,5.38207,247.5390120797,649850,38.1419634379,0.1748891739,24.680588324,359.7506634708,513587,39.1513125398
1377,25603,session_1,anat_1,JHNU_1,2.9803529253,5855723,7.6853318169,13.5098187373,129.7792174168,262643,35.3709385049,0.4084452066,413.949898002,106.8194296313,5285397,129.57064018,5.60152,5.29652,5.50023,6.03318,221.9180070081,543083,33.7726482063,0.0940888085,13.8991304704,325.7454467901,443094,36.2810810235
1378,25604,session_1,anat_1,JHNU_1,2.4988745969,6961368,5.2565626241,18.3301494629,135.0828426922,320499,33.5509033602,0.4175790669,899.6221046303,127.7962745378,4179752,118.9009003648,6.91666,6.9903,7.16068,6.61058,224.7028877606,570165,33.980170388,0.0969659986,24.3117572596,321.056466322,464383,33.9602907131
1379,25605,session_1,anat_1,JHNU_1,3.3113487137,5803443,7.7056494349,15.7323777444,154.3208115947,236522,44.9178304669,0.4062813412,510.3997303485,119.4592988056,5337677,147.3794421464,5.15813,5.26498,5.1498,5.06161,269.3078221277,556984,39.5431998294,0.0846833509,15.5028203417,390.5360098037,477370,40.4453153242
1380,25606,session_1,anat_1,JHNU_1,1.6208393386,6007400,4.1248650214,22.8330969438,137.8557921519,299103,31.9142945934,0.4465485522,1677.3022329468,128.185851931,5133720,127.8827233584,5.72012,5.82907,5.74162,5.59218,221.0525505493,618357,31.950477528,0.0958226521,31.0763749277,315.2359934629,501141,34.8660345889
1381,25607,session_1,anat_1,JHNU_1,1.9700638505,6507334,4.5018493715,21.4920429641,147.6200861983,341538,36.2715328763,0.4311166767,1651.7218274307,143.8444184789,4633786,138.1886844476,5.56616,5.77692,5.79297,5.15311,246.6980508803,544297,35.9755659836,0.1198002131,31.952294848,343.45199099,497667,34.5575157556
1382,25608,session_1,anat_1,JHNU_1,3.2888705033,5953996,6.2340423732,18.9559644423,166.4929394959,324127,46.6215606014,0.4250187335,829.7547686867,136.297091514,5187124,150.7068614085,6.91958,6.791,7.19808,6.7778,268.2970509604,630646,40.5237446777,0.1106357814,21.8633566077,386.4693365196,504672,42.2530801895
1383,25609,session_1,anat_1,JHNU_1,1.9644238897,6390238,4.1235955467,26.4579226054,157.8321828906,268882,36.7802025603,0.399546687,2019.465694951,136.2772986628,4750882,152.6403920852,6.19255,6.23592,6.22784,6.11463,254.7914320111,562349,37.8796838609,0.0967245664,33.0481729163,363.8932038404,450990,36.8124255079
1384,25610,session_1,anat_1,JHNU_1,2.6892717697,4236356,5.5533224227,18.0819204148,131.7992973284,296867,33.7625481164,0.4281954797,571.8488350183,85.583980266,7297980,120.0853636238,6.0141,5.64322,6.33397,6.08567,219.4702071374,644886,34.648436416,0.0956685415,15.4113112388,319.8849412231,540263,37.7484289694
