"","uniqueid","subid","site","site.name","session","scan","efc","fber","fwhm","gsr","dvars","quality","global"
"634","NYU_org_0025056_session_2_rest_2","0025056",24,"NYU 2",2,2,0.507361065101424,89.9386272451188,2.22172969633455,0.0280143637580991,1.04170132000068,0.0103336485555556,"All Sites"
"635","NYU_org_0025057_session_2_rest_2","0025057",24,"NYU 2",2,2,0.50094841039911,127.783008181571,1.76544450610331,0.03088623143943,1.05227289540864,0.0152460005555556,"All Sites"
"636","NYU_org_0025058_session_2_rest_2","0025058",24,"NYU 2",2,2,0.471596171481461,186.355925151165,1.97158488152639,0.0239365636443927,0.991081872593645,0.0115519377777778,"All Sites"
"637","NYU_org_0025059_session_2_rest_2","0025059",24,"NYU 2",2,2,0.475856587214058,156.774853563109,1.84737863491745,0.0107046531439018,1.02902900711536,0.0344449944444444,"All Sites"
"638","NYU_org_0025060_session_2_rest_2","0025060",24,"NYU 2",2,2,0.502278467339152,146.468962031892,2.04570220019558,0.0159521075777105,0.999554518539936,0.0204361325555556,"All Sites"
"639","NYU_org_0025061_session_2_rest_2","0025061",24,"NYU 2",2,2,0.518068674780214,77.4521658135863,1.88001411998177,0.0300401168205804,0.830325702785047,0.0230716522222222,"All Sites"
"640","NYU_org_0025023_session_3_rest_1","0025023",24,"NYU 2",3,1,0.525363067037007,102.801374925987,1.97307189184252,0.0101687411933299,1.02603923213071,0.0101512740555556,"All Sites"
"641","NYU_org_0025025_session_3_rest_1","0025025",24,"NYU 2",3,1,0.499401447007502,132.397338778232,1.9348305898838,0.0157234857640784,1.05785252381508,0.0200950222222222,"All Sites"
"642","NYU_org_0025047_session_3_rest_1","0025047",24,"NYU 2",3,1,0.480558809217657,114.82032699362,1.76927879371119,0.0249045778254404,1.03069660648442,0.0123262735555556,"All Sites"
"643","NYU_org_0025023_session_3_rest_2","0025023",24,"NYU 2",3,2,0.524798547766677,120.579631295831,1.96706933696153,0.0122560712722338,1.04091345489038,0.00875380899999999,"All Sites"
"644","NYU_org_0025025_session_3_rest_2","0025025",24,"NYU 2",3,2,0.498901220072566,129.627336021882,2.02276408179569,0.0151422786216324,0.848337747209289,0.04866615,"All Sites"
"645","NYU_org_0025047_session_3_rest_2","0025047",24,"NYU 2",3,2,0.482459059732381,113.871294866379,1.78282845594001,0.0243379175083704,0.926266997097854,0.0213381283333333,"All Sites"
"646","PITT_org_0025234_session_1_rest_1","0025234",25,"UPSM",1,1,0.582969130616435,83.5198909007664,1.73425633410595,0.0195039364528922,1.0756563799927,0.021848538,"All Sites"
"647","PITT_org_0025235_session_1_rest_1","0025235",25,"UPSM",1,1,0.540472037192877,93.9900970797956,1.83820496565684,0.0281690045964933,1.06261214141492,0.01034184395,"All Sites"
"648","PITT_org_0025236_session_1_rest_1","0025236",25,"UPSM",1,1,0.599891572177003,68.5641375418541,1.84323600853186,0.0415337663496211,1.09769406318013,0.0096046938,"All Sites"
"649","PITT_org_0025237_session_1_rest_1","0025237",25,"UPSM",1,1,0.537203179229764,98.9285604544893,1.91968703467025,0.0398876423150763,1.08769399539611,0.010803681,"All Sites"
"650","PITT_org_0025238_session_1_rest_1","0025238",25,"UPSM",1,1,0.557825076619102,80.5820709012642,1.95150808987978,0.0387040818077665,1.08338023743757,0.0211205644,"All Sites"
"651","PITT_org_0025239_session_1_rest_1","0025239",25,"UPSM",1,1,0.612848609318537,59.1133725376184,1.97043811711118,0.0479539799126034,0.975128538292175,0.02072115195,"All Sites"
"652","PITT_org_0025240_session_1_rest_1","0025240",25,"UPSM",1,1,0.563790581753557,61.8673305787421,1.96099829270348,0.0505746919250917,1.0812210734825,0.01109804855,"All Sites"
"653","PITT_org_0025241_session_1_rest_1","0025241",25,"UPSM",1,1,0.549618619675285,86.887303687163,1.82569920396412,0.0478244542023527,1.03561449854296,0.0228634338,"All Sites"
"654","PITT_org_0025242_session_1_rest_1","0025242",25,"UPSM",1,1,0.623461212944856,54.3003634349204,1.91161989388045,0.0478396963244928,1.04675815492975,0.01565163225,"All Sites"
"655","PITT_org_0025243_session_1_rest_1","0025243",25,"UPSM",1,1,0.58963215215836,62.9112605669802,1.75150679258416,0.0565639639453177,1.06245504764308,0.0125233114,"All Sites"
"656","PITT_org_0025244_session_1_rest_1","0025244",25,"UPSM",1,1,0.621041244452785,46.9689403281046,1.79318328004657,0.0503661780066581,1.09944085833286,0.0149017199,"All Sites"
"657","PITT_org_0025245_session_1_rest_1","0025245",25,"UPSM",1,1,0.593466491874373,70.7770894227945,1.80645450896,0.0445151916529724,1.0808366429003,0.0116561448,"All Sites"
"658","PITT_org_0025246_session_1_rest_1","0025246",25,"UPSM",1,1,0.61364924370003,36.6523277579812,2.08670614984956,0.0493772981109587,1.0606384583653,0.01695124295,"All Sites"
"659","PITT_org_0025247_session_1_rest_1","0025247",25,"UPSM",1,1,0.574670770763378,74.1638426426051,1.78158594820947,0.0336627032736418,1.06864919038564,0.01086941615,"All Sites"
"660","PITT_org_0025248_session_1_rest_1","0025248",25,"UPSM",1,1,0.541251635750156,95.8928536594757,1.81107281079272,0.0339525801242543,1.07135221870457,0.01160940535,"All Sites"
"661","PITT_org_0025249_session_1_rest_1","0025249",25,"UPSM",1,1,0.52957711704391,83.6781449689377,1.84829344726946,0.0462229179270191,1.04357638209737,0.0109523634,"All Sites"
"662","PITT_org_0025250_session_1_rest_1","0025250",25,"UPSM",1,1,0.599477645353589,57.1322512719459,1.84887981520256,0.0408604647344696,1.04342395815286,0.0209941735,"All Sites"
"663","PITT_org_0025251_session_1_rest_1","0025251",25,"UPSM",1,1,0.521982578283389,82.292815977225,1.84966672432147,0.0375646468096844,1.07363364576469,0.020445605,"All Sites"
"664","PITT_org_0025252_session_1_rest_1","0025252",25,"UPSM",1,1,0.589085705704602,66.885841549404,1.72847694701387,0.0308109631970594,0.9936635947444,0.0151736519,"All Sites"
"665","PITT_org_0025253_session_1_rest_1","0025253",25,"UPSM",1,1,0.563890911116877,77.7581487440845,1.78986163128402,0.0448931447287128,1.11995619439815,0.057582464,"All Sites"
"666","PITT_org_0025254_session_1_rest_1","0025254",25,"UPSM",1,1,0.543323027904409,73.5038982398169,1.81785450363194,0.0333806673654323,1.02440417192432,0.026765847,"All Sites"
"667","PITT_org_0025255_session_1_rest_1","0025255",25,"UPSM",1,1,0.62175246142588,34.3415098124476,1.79241994867534,0.0674940606071596,1.02125928539562,0.0167698563,"All Sites"
"668","PITT_org_0025256_session_1_rest_1","0025256",25,"UPSM",1,1,0.592663856967811,78.5772120711814,1.81534936206611,0.058494884385684,1.06957482644403,0.025753304,"All Sites"
"669","PITT_org_0025257_session_1_rest_1","0025257",25,"UPSM",1,1,0.571662405413067,103.454729209274,1.77841473370966,0.0370345185570077,1.09469373424816,0.0208534985,"All Sites"
"670","PITT_org_0025258_session_1_rest_1","0025258",25,"UPSM",1,1,0.598865484682406,73.3392742903982,1.94438183605859,0.0298186681405601,1.10923620063552,0.0106474313,"All Sites"
"671","PITT_org_0025259_session_1_rest_1","0025259",25,"UPSM",1,1,0.526767773627001,112.525108584206,2.18641077716363,0.0286247602875818,1.03204513164623,0.0176278519,"All Sites"
"672","PITT_org_0025260_session_1_rest_1","0025260",25,"UPSM",1,1,0.541973037214513,99.3679482538536,2.20519065086448,0.0396855278949788,1.14901085444495,0.03103121805,"All Sites"
"673","PITT_org_0025261_session_1_rest_1","0025261",25,"UPSM",1,1,0.569543970608702,66.5587070831581,2.12392370922651,0.0360793693588137,1.0566666375773,0.0055602166,"All Sites"
"674","PITT_org_0025262_session_1_rest_1","0025262",25,"UPSM",1,1,0.559900287957577,86.8891209967315,2.20736260085785,0.0431658455564594,1.18422280383144,0.009306772,"All Sites"
"675","PITT_org_0025263_session_1_rest_1","0025263",25,"UPSM",1,1,0.591506280416392,80.3262915924777,2.17298631922939,0.0579548612493878,1.08032194901819,0.0109780609,"All Sites"
"676","PITT_org_0025264_session_1_rest_1","0025264",25,"UPSM",1,1,0.599855138371954,81.7940226346281,2.26008234692701,0.0508215284804837,1.09791346422629,0.022664826,"All Sites"
"677","PITT_org_0025265_session_1_rest_1","0025265",25,"UPSM",1,1,0.595218891213041,77.5911968350699,1.91693180016958,0.0401257186008344,1.06577270473037,0.0097964366,"All Sites"
"678","PITT_org_0025266_session_1_rest_1","0025266",25,"UPSM",1,1,0.620363066454318,60.9792384010355,1.91761794771352,0.037550050466685,1.08045556167149,0.0079546493,"All Sites"
"679","PITT_org_0025267_session_1_rest_1","0025267",25,"UPSM",1,1,0.608134887279671,56.4989251836975,1.82743580490587,0.0435132736134716,1.11398258057548,0.01032821325,"All Sites"
"680","PITT_org_0025268_session_1_rest_1","0025268",25,"UPSM",1,1,0.547908291985042,84.4009715678856,2.04981573246588,0.029345741280925,1.07664432725842,0.00882523145,"All Sites"
"681","PITT_org_0025269_session_1_rest_1","0025269",25,"UPSM",1,1,0.599949769269926,66.3284757498248,1.7958179091974,0.0378826833644414,1.02449673906648,0.01189077185,"All Sites"
"682","PITT_org_0025270_session_1_rest_1","0025270",25,"UPSM",1,1,0.554095127938519,97.7542352734642,1.89942472677324,0.0378867064146419,1.06081906415105,0.01237058435,"All Sites"
"683","PITT_org_0025271_session_1_rest_1","0025271",25,"UPSM",1,1,0.589130626585702,61.2671350571036,2.02005479469889,0.0446743941520733,1.05857940697985,0.015926284,"All Sites"
"684","PITT_org_0025272_session_1_rest_1","0025272",25,"UPSM",1,1,0.527687287695183,95.0674537625654,1.95043248974642,0.0343189579525812,1.04044338898981,0.00867857365,"All Sites"
"685","PITT_org_0025273_session_1_rest_1","0025273",25,"UPSM",1,1,0.58367865017432,53.4628449140302,1.86040346559564,0.0339363298391811,1.07922587844925,0.01280123765,"All Sites"
"686","PITT_org_0025274_session_1_rest_1","0025274",25,"UPSM",1,1,0.572129012729971,70.4492642751705,1.98722054712211,0.0347813368072344,1.01471455677283,0.00988070405,"All Sites"
"687","PITT_org_0025275_session_1_rest_1","0025275",25,"UPSM",1,1,0.544534073034951,91.2100883714455,2.05301641899449,0.033830428392231,1.07794386652545,0.0075530918,"All Sites"
"688","PITT_org_0025276_session_1_rest_1","0025276",25,"UPSM",1,1,0.533172363703165,108.060420020309,2.1117193982053,0.0379661674569516,1.05746826359243,0.00711685645,"All Sites"
"689","PITT_org_0025277_session_1_rest_1","0025277",25,"UPSM",1,1,0.577675741283268,99.839085371527,2.26326277958579,0.0369184714730335,1.13627251901328,0.00839514565,"All Sites"
"690","PITT_org_0025278_session_1_rest_1","0025278",25,"UPSM",1,1,0.560233648180476,90.2465064727999,2.05178742610091,0.0282943630724058,1.00283255150119,0.0223981735,"All Sites"
"691","PITT_org_0025279_session_1_rest_1","0025279",25,"UPSM",1,1,0.54142471147963,98.1155334521125,1.91400478415387,0.0447090309384176,1.07645027308122,0.01491398255,"All Sites"
"692","PITT_org_0025280_session_1_rest_1","0025280",25,"UPSM",1,1,0.558181958167057,84.1763655165483,1.89516611957883,0.032805660431746,1.03782992581333,0.00977932449999999,"All Sites"
"693","PITT_org_0025281_session_1_rest_1","0025281",25,"UPSM",1,1,0.592551645698019,77.2130923893504,1.88307646878592,0.0424504890609569,1.03542863082363,0.023359452,"All Sites"
"694","PITT_org_0025282_session_1_rest_1","0025282",25,"UPSM",1,1,0.533075065438434,98.000820361247,1.87294769740845,0.0256622225852144,1.05277967027391,0.01071133425,"All Sites"
"695","PITT_org_0025283_session_1_rest_1","0025283",25,"UPSM",1,1,0.6118039108786,62.8412451823171,2.23361058817263,0.0394842344946303,1.07478863730812,0.0071023502,"All Sites"
"696","PITT_org_0025284_session_1_rest_1","0025284",25,"UPSM",1,1,0.573073806160391,97.1807341599698,2.21527884764962,0.0372322791705951,1.1089979844824,0.02234070155,"All Sites"
"697","PITT_org_0025285_session_1_rest_1","0025285",25,"UPSM",1,1,0.54653138513967,99.1169249599028,1.853088582949,0.0318840226042645,0.951889143632678,0.038513119,"All Sites"
"698","PITT_org_0025286_session_1_rest_1","0025286",25,"UPSM",1,1,0.534511139328278,92.1963308882878,2.16821755622334,0.0433772547537083,1.0582401663772,0.00822575295,"All Sites"
"699","PITT_org_0025287_session_1_rest_1","0025287",25,"UPSM",1,1,0.533603870898399,116.73928292948,2.28082513530746,0.0306915290022088,1.09048445677974,0.0066500734,"All Sites"
"700","PITT_org_0025288_session_1_rest_1","0025288",25,"UPSM",1,1,0.544736914152576,96.9402521837092,1.9421753373565,0.0405586975668447,1.07845754605042,0.0094265683,"All Sites"
"701","PITT_org_0025289_session_1_rest_1","0025289",25,"UPSM",1,1,0.541088623268,93.0508239142617,1.78021536332071,0.0327700560552573,1.05991944783831,0.0097425128,"All Sites"
"702","PITT_org_0025290_session_1_rest_1","0025290",25,"UPSM",1,1,0.526849552666952,108.096986180155,1.82909522119909,0.0265612720568892,1.05378545277081,0.00969058979999999,"All Sites"
"703","PITT_org_0025291_session_1_rest_1","0025291",25,"UPSM",1,1,0.556382879910107,79.5779099308311,1.84184659294671,0.0294194693323302,1.05095290218152,0.00809580915,"All Sites"
"704","PITT_org_0025292_session_1_rest_1","0025292",25,"UPSM",1,1,0.530917711328177,94.860457173932,1.8548510237212,0.0355720646688865,1.05296022100268,0.0151083843,"All Sites"
"705","PITT_org_0025293_session_1_rest_1","0025293",25,"UPSM",1,1,0.593461702738601,93.8656498693912,1.91004947349116,0.0352407999396318,1.06811762485579,0.00908979895,"All Sites"
"706","PITT_org_0025294_session_1_rest_1","0025294",25,"UPSM",1,1,0.55041494989678,92.4468735668716,1.95202090705839,0.0590589661022815,1.01089066238343,0.041427402,"All Sites"
"707","PITT_org_0025295_session_1_rest_1","0025295",25,"UPSM",1,1,0.591157461590685,59.7086452753797,1.84686699018963,0.0409531550137416,1.05725892274976,0.01462854055,"All Sites"
"708","PITT_org_0025296_session_1_rest_1","0025296",25,"UPSM",1,1,0.566811980827803,74.8593555484683,2.67747743406782,0.0509389060341413,0.868141649673838,0.1987014065,"All Sites"
"709","PITT_org_0025297_session_1_rest_1","0025297",25,"UPSM",1,1,0.538769772224882,103.21304949222,1.87576453495782,0.0209684081135023,1.02556090095708,0.00954616719999999,"All Sites"
"710","PITT_org_0025298_session_1_rest_1","0025298",25,"UPSM",1,1,0.533374053003326,98.598667953956,1.89251361674442,0.0517926321112348,0.97769470638958,0.051451748,"All Sites"
"711","PITT_org_0025299_session_1_rest_1","0025299",25,"UPSM",1,1,0.573931122085511,86.1700966003946,1.81370173563943,0.0289737492047245,1.0437749376046,0.02552311,"All Sites"
"712","PITT_org_0025300_session_1_rest_1","0025300",25,"UPSM",1,1,0.512068218528201,100.088812879738,1.96820412043651,0.034449859170768,1.03186293742291,0.00865152835,"All Sites"
"713","PITT_org_0025301_session_1_rest_1","0025301",25,"UPSM",1,1,0.586167727714238,64.0408542108861,1.79616279868566,0.0561315417448253,1.04503305384195,0.018360154,"All Sites"
"714","PITT_org_0025302_session_1_rest_1","0025302",25,"UPSM",1,1,0.584695280641317,94.7681249209885,1.94859342111456,0.0348206262756913,1.00968277106383,0.035625586,"All Sites"
"715","PITT_org_0025303_session_1_rest_1","0025303",25,"UPSM",1,1,0.541672534100327,97.6890787538401,1.84386363797263,0.0381507760721393,1.04904893032143,0.00909243075,"All Sites"
"716","PITT_org_0025304_session_1_rest_1","0025304",25,"UPSM",1,1,0.59030875398556,83.5668477635136,2.04828317538035,0.033787911106158,1.03412695454911,0.0233160665,"All Sites"
"717","PITT_org_0025305_session_1_rest_1","0025305",25,"UPSM",1,1,0.580241808727365,107.184087271051,2.13580397386449,0.0542649845574064,0.998472670466132,0.075504382,"All Sites"
"718","PITT_org_0025306_session_1_rest_1","0025306",25,"UPSM",1,1,0.567838371432259,81.1304632255174,1.96375381043815,0.0409125506698726,1.04299717095237,0.0087339354,"All Sites"
"719","PITT_org_0025307_session_1_rest_1","0025307",25,"UPSM",1,1,0.586243929532783,87.6919800616489,1.90677215910827,0.0390987116757973,1.0345392191558,0.0084199856,"All Sites"
"720","PITT_org_0025308_session_1_rest_1","0025308",25,"UPSM",1,1,0.562084012625565,59.1275108988786,1.79185690272037,0.0518298370057576,1.08526439765494,0.01033422275,"All Sites"
"721","PITT_org_0025309_session_1_rest_1","0025309",25,"UPSM",1,1,0.568920413006822,80.8676196672162,1.73201349575578,0.0393841237152785,1.03902036077793,0.033704171,"All Sites"
"722","PITT_org_0025310_session_1_rest_1","0025310",25,"UPSM",1,1,0.542113073969359,94.0674808048128,1.69330758767078,0.034628666564471,1.00476326539895,0.0162239925,"All Sites"
"723","PITT_org_0025311_session_1_rest_1","0025311",25,"UPSM",1,1,0.612465175346936,58.8102056296131,1.82948425494814,0.0507763947568852,1.06945423605614,0.043757519,"All Sites"
"724","PITT_org_0025312_session_1_rest_1","0025312",25,"UPSM",1,1,0.563258199597256,104.44296663234,1.85774212127212,0.0337888235405844,1.03935790973522,0.02221891455,"All Sites"
"725","PITT_org_0025313_session_1_rest_1","0025313",25,"UPSM",1,1,0.565520732828577,96.3458716195974,1.84813724432477,0.047257205915299,1.02086954144068,0.02106718175,"All Sites"
"726","PITT_org_0025314_session_1_rest_1","0025314",25,"UPSM",1,1,0.553516248729852,94.2189823292712,1.82336273972857,0.0257953357142903,1.07684676132802,0.01355955905,"All Sites"
"727","PITT_org_0025315_session_1_rest_1","0025315",25,"UPSM",1,1,0.569032624276614,103.222865792023,2.03801504290734,0.0214084785161542,1.08219240263673,0.01267372785,"All Sites"
"728","PITT_org_0025317_session_1_rest_1","0025317",25,"UPSM",1,1,0.566995059182623,79.7703952843813,1.84214835292691,0.0276947643529178,1.02958604648451,0.0388178035,"All Sites"
"729","PITT_org_0025318_session_1_rest_1","0025318",25,"UPSM",1,1,0.6078061949486,57.4258479292255,1.91102205779544,0.0544398729985875,1.04129701676757,0.0171784675,"All Sites"
"730","PITT_org_0025319_session_1_rest_1","0025319",25,"UPSM",1,1,0.600650619885844,80.2241480221703,1.943282520995,0.0389192498420257,1.09010437077753,0.01307824645,"All Sites"
"731","PITT_org_0025320_session_1_rest_1","0025320",25,"UPSM",1,1,0.597704513300566,59.6448717697681,1.81219583091854,0.0419554602999011,1.05239359550151,0.01097834695,"All Sites"
"732","PITT_org_0025321_session_1_rest_1","0025321",25,"UPSM",1,1,0.52844821468515,104.604482593367,2.10118881430778,0.0310368144044098,1.04651335375017,0.0084078616,"All Sites"
"733","PITT_org_0025322_session_1_rest_1","0025322",25,"UPSM",1,1,0.57512955784592,92.4858208180406,1.72447744101023,0.0441222995369058,0.970788708731391,0.045313327,"All Sites"
