"","site","site.name","uniqueid","subid","session","scan","MeanFD","PercentFD_greater_than_0.20","global"
"1265",29,"HNU","ccbdhnu_hangzhou_weng_0025429_session_5_rest_1","0025429",5,1,0.0819,0.6645,"All Sites"
"1266",29,"HNU","ccbdhnu_hangzhou_weng_0025429_session_6_rest_1","0025429",6,1,0.0869,0.3322,"All Sites"
"1267",29,"HNU","ccbdhnu_hangzhou_weng_0025429_session_7_rest_1","0025429",7,1,0.0659,0,"All Sites"
"1268",29,"HNU","ccbdhnu_hangzhou_weng_0025429_session_8_rest_1","0025429",8,1,0.0822,0.3322,"All Sites"
"1269",29,"HNU","ccbdhnu_hangzhou_weng_0025429_session_9_rest_1","0025429",9,1,0.0994,3.3223,"All Sites"
"1270",29,"HNU","ccbdhnu_hangzhou_weng_0025429_session_10_rest_1","0025429",10,1,0.0697,2.99,"All Sites"
"1271",29,"HNU","ccbdhnu_hangzhou_weng_0025430_session_1_rest_1","0025430",1,1,0.0308,0.3322,"All Sites"
"1272",29,"HNU","ccbdhnu_hangzhou_weng_0025430_session_2_rest_1","0025430",2,1,0.0321,0.6645,"All Sites"
"1273",29,"HNU","ccbdhnu_hangzhou_weng_0025430_session_3_rest_1","0025430",3,1,0.0273,0,"All Sites"
"1274",29,"HNU","ccbdhnu_hangzhou_weng_0025430_session_4_rest_1","0025430",4,1,0.0315,0.3322,"All Sites"
"1275",29,"HNU","ccbdhnu_hangzhou_weng_0025430_session_5_rest_1","0025430",5,1,0.0303,0.3322,"All Sites"
"1276",29,"HNU","ccbdhnu_hangzhou_weng_0025430_session_6_rest_1","0025430",6,1,0.0253,0.3322,"All Sites"
"1277",29,"HNU","ccbdhnu_hangzhou_weng_0025430_session_7_rest_1","0025430",7,1,0.0406,1.6611,"All Sites"
"1278",29,"HNU","ccbdhnu_hangzhou_weng_0025430_session_8_rest_1","0025430",8,1,0.054,2.6578,"All Sites"
"1279",29,"HNU","ccbdhnu_hangzhou_weng_0025430_session_9_rest_1","0025430",9,1,0.0437,1.6611,"All Sites"
"1280",29,"HNU","ccbdhnu_hangzhou_weng_0025430_session_10_rest_1","0025430",10,1,0.0432,0.6645,"All Sites"
"1281",29,"HNU","ccbdhnu_hangzhou_weng_0025431_session_1_rest_1","0025431",1,1,0.1215,7.6412,"All Sites"
"1282",29,"HNU","ccbdhnu_hangzhou_weng_0025431_session_2_rest_1","0025431",2,1,0.1476,9.3023,"All Sites"
"1283",29,"HNU","ccbdhnu_hangzhou_weng_0025431_session_3_rest_1","0025431",3,1,0.0952,4.3189,"All Sites"
"1284",29,"HNU","ccbdhnu_hangzhou_weng_0025431_session_4_rest_1","0025431",4,1,0.1092,8.3056,"All Sites"
"1285",29,"HNU","ccbdhnu_hangzhou_weng_0025431_session_5_rest_1","0025431",5,1,0.0936,4.3189,"All Sites"
"1286",29,"HNU","ccbdhnu_hangzhou_weng_0025431_session_6_rest_1","0025431",6,1,0.1628,17.608,"All Sites"
"1287",29,"HNU","ccbdhnu_hangzhou_weng_0025431_session_7_rest_1","0025431",7,1,0.1073,7.6412,"All Sites"
"1288",29,"HNU","ccbdhnu_hangzhou_weng_0025431_session_8_rest_1","0025431",8,1,0.1277,11.6279,"All Sites"
"1289",29,"HNU","ccbdhnu_hangzhou_weng_0025431_session_9_rest_1","0025431",9,1,0.1387,20.2658,"All Sites"
"1290",29,"HNU","ccbdhnu_hangzhou_weng_0025431_session_10_rest_1","0025431",10,1,0.0794,2.99,"All Sites"
"1291",29,"HNU","ccbdhnu_hangzhou_weng_0025432_session_1_rest_1","0025432",1,1,0.0518,0.3322,"All Sites"
"1292",29,"HNU","ccbdhnu_hangzhou_weng_0025432_session_2_rest_1","0025432",2,1,0.0676,0.9967,"All Sites"
"1293",29,"HNU","ccbdhnu_hangzhou_weng_0025432_session_3_rest_1","0025432",3,1,0.0561,0.9967,"All Sites"
"1294",29,"HNU","ccbdhnu_hangzhou_weng_0025432_session_4_rest_1","0025432",4,1,0.0567,0.3322,"All Sites"
"1295",29,"HNU","ccbdhnu_hangzhou_weng_0025432_session_5_rest_1","0025432",5,1,0.0558,0.3322,"All Sites"
"1296",29,"HNU","ccbdhnu_hangzhou_weng_0025432_session_6_rest_1","0025432",6,1,0.0563,0.3322,"All Sites"
"1297",29,"HNU","ccbdhnu_hangzhou_weng_0025432_session_7_rest_1","0025432",7,1,0.0538,0.6645,"All Sites"
"1298",29,"HNU","ccbdhnu_hangzhou_weng_0025432_session_8_rest_1","0025432",8,1,0.0662,0.3322,"All Sites"
"1299",29,"HNU","ccbdhnu_hangzhou_weng_0025432_session_9_rest_1","0025432",9,1,0.0608,0.3322,"All Sites"
"1300",29,"HNU","ccbdhnu_hangzhou_weng_0025432_session_10_rest_1","0025432",10,1,0.0548,0.6645,"All Sites"
"1301",29,"HNU","ccbdhnu_hangzhou_weng_0025433_session_1_rest_1","0025433",1,1,0.0503,0.3322,"All Sites"
"1302",29,"HNU","ccbdhnu_hangzhou_weng_0025433_session_2_rest_1","0025433",2,1,0.0521,0.3322,"All Sites"
"1303",29,"HNU","ccbdhnu_hangzhou_weng_0025433_session_3_rest_1","0025433",3,1,0.0538,0,"All Sites"
"1304",29,"HNU","ccbdhnu_hangzhou_weng_0025433_session_4_rest_1","0025433",4,1,0.0422,0.3322,"All Sites"
"1305",29,"HNU","ccbdhnu_hangzhou_weng_0025433_session_5_rest_1","0025433",5,1,0.0458,0.3322,"All Sites"
"1306",29,"HNU","ccbdhnu_hangzhou_weng_0025433_session_6_rest_1","0025433",6,1,0.0487,0,"All Sites"
"1307",29,"HNU","ccbdhnu_hangzhou_weng_0025433_session_7_rest_1","0025433",7,1,0.0964,6.6445,"All Sites"
"1308",29,"HNU","ccbdhnu_hangzhou_weng_0025433_session_8_rest_1","0025433",8,1,0.0534,0.9967,"All Sites"
"1309",29,"HNU","ccbdhnu_hangzhou_weng_0025433_session_9_rest_1","0025433",9,1,0.0398,0.3322,"All Sites"
"1310",29,"HNU","ccbdhnu_hangzhou_weng_0025433_session_10_rest_1","0025433",10,1,0.0841,4.6512,"All Sites"
"1311",29,"HNU","ccbdhnu_hangzhou_weng_0025434_session_1_rest_1","0025434",1,1,0.0685,0.6645,"All Sites"
"1312",29,"HNU","ccbdhnu_hangzhou_weng_0025434_session_2_rest_1","0025434",2,1,0.0699,2.99,"All Sites"
"1313",29,"HNU","ccbdhnu_hangzhou_weng_0025434_session_3_rest_1","0025434",3,1,0.0533,0.3322,"All Sites"
"1314",29,"HNU","ccbdhnu_hangzhou_weng_0025434_session_4_rest_1","0025434",4,1,0.0527,0.3322,"All Sites"
"1315",29,"HNU","ccbdhnu_hangzhou_weng_0025434_session_5_rest_1","0025434",5,1,0.0566,0.3322,"All Sites"
"1316",29,"HNU","ccbdhnu_hangzhou_weng_0025434_session_6_rest_1","0025434",6,1,0.0998,2.99,"All Sites"
"1317",29,"HNU","ccbdhnu_hangzhou_weng_0025434_session_7_rest_1","0025434",7,1,0.0704,1.3289,"All Sites"
"1318",29,"HNU","ccbdhnu_hangzhou_weng_0025434_session_8_rest_1","0025434",8,1,0.075,0.9967,"All Sites"
"1319",29,"HNU","ccbdhnu_hangzhou_weng_0025434_session_9_rest_1","0025434",9,1,0.0537,0.3322,"All Sites"
"1320",29,"HNU","ccbdhnu_hangzhou_weng_0025434_session_10_rest_1","0025434",10,1,0.07,0.3322,"All Sites"
"1321",29,"HNU","ccbdhnu_hangzhou_weng_0025435_session_1_rest_1","0025435",1,1,0.0715,1.6611,"All Sites"
"1322",29,"HNU","ccbdhnu_hangzhou_weng_0025435_session_2_rest_1","0025435",2,1,0.0571,0,"All Sites"
"1323",29,"HNU","ccbdhnu_hangzhou_weng_0025435_session_3_rest_1","0025435",3,1,0.0669,1.9934,"All Sites"
"1324",29,"HNU","ccbdhnu_hangzhou_weng_0025435_session_4_rest_1","0025435",4,1,0.0476,0.3322,"All Sites"
"1325",29,"HNU","ccbdhnu_hangzhou_weng_0025435_session_5_rest_1","0025435",5,1,0.0455,0.6645,"All Sites"
"1326",29,"HNU","ccbdhnu_hangzhou_weng_0025435_session_6_rest_1","0025435",6,1,0.059,1.3289,"All Sites"
"1327",29,"HNU","ccbdhnu_hangzhou_weng_0025435_session_7_rest_1","0025435",7,1,0.0425,0.3322,"All Sites"
"1328",29,"HNU","ccbdhnu_hangzhou_weng_0025435_session_8_rest_1","0025435",8,1,0.0485,0.3322,"All Sites"
"1329",29,"HNU","ccbdhnu_hangzhou_weng_0025435_session_9_rest_1","0025435",9,1,0.0552,0.3322,"All Sites"
"1330",29,"HNU","ccbdhnu_hangzhou_weng_0025435_session_10_rest_1","0025435",10,1,0.0473,0.3322,"All Sites"
"1331",29,"HNU","ccbdhnu_hangzhou_weng_0025436_session_1_rest_1","0025436",1,1,0.0697,0.6645,"All Sites"
"1332",29,"HNU","ccbdhnu_hangzhou_weng_0025436_session_2_rest_1","0025436",2,1,0.0522,0.3322,"All Sites"
"1333",29,"HNU","ccbdhnu_hangzhou_weng_0025436_session_3_rest_1","0025436",3,1,0.0576,0.9967,"All Sites"
"1334",29,"HNU","ccbdhnu_hangzhou_weng_0025436_session_4_rest_1","0025436",4,1,0.0693,0.3322,"All Sites"
"1335",29,"HNU","ccbdhnu_hangzhou_weng_0025436_session_5_rest_1","0025436",5,1,0.0604,0.3322,"All Sites"
"1336",29,"HNU","ccbdhnu_hangzhou_weng_0025436_session_6_rest_1","0025436",6,1,0.072,0.3322,"All Sites"
"1337",29,"HNU","ccbdhnu_hangzhou_weng_0025436_session_7_rest_1","0025436",7,1,0.0577,1.9934,"All Sites"
"1338",29,"HNU","ccbdhnu_hangzhou_weng_0025436_session_8_rest_1","0025436",8,1,0.0477,0.3322,"All Sites"
"1339",29,"HNU","ccbdhnu_hangzhou_weng_0025436_session_9_rest_1","0025436",9,1,0.0667,0.3322,"All Sites"
"1340",29,"HNU","ccbdhnu_hangzhou_weng_0025436_session_10_rest_1","0025436",10,1,0.064,2.6578,"All Sites"
"1341",29,"HNU","ccbdhnu_hangzhou_weng_0025437_session_1_rest_1","0025437",1,1,0.1042,7.309,"All Sites"
"1342",29,"HNU","ccbdhnu_hangzhou_weng_0025437_session_2_rest_1","0025437",2,1,0.0802,4.6512,"All Sites"
"1343",29,"HNU","ccbdhnu_hangzhou_weng_0025437_session_3_rest_1","0025437",3,1,0.1074,9.6346,"All Sites"
"1344",29,"HNU","ccbdhnu_hangzhou_weng_0025437_session_4_rest_1","0025437",4,1,0.0633,1.9934,"All Sites"
"1345",29,"HNU","ccbdhnu_hangzhou_weng_0025437_session_5_rest_1","0025437",5,1,0.0756,3.9867,"All Sites"
"1346",29,"HNU","ccbdhnu_hangzhou_weng_0025437_session_6_rest_1","0025437",6,1,0.0871,4.6512,"All Sites"
"1347",29,"HNU","ccbdhnu_hangzhou_weng_0025437_session_7_rest_1","0025437",7,1,0.0707,2.3256,"All Sites"
"1348",29,"HNU","ccbdhnu_hangzhou_weng_0025437_session_8_rest_1","0025437",8,1,0.0858,4.9834,"All Sites"
"1349",29,"HNU","ccbdhnu_hangzhou_weng_0025437_session_9_rest_1","0025437",9,1,0.089,4.9834,"All Sites"
"1350",29,"HNU","ccbdhnu_hangzhou_weng_0025437_session_10_rest_1","0025437",10,1,0.0937,7.6412,"All Sites"
"1351",29,"HNU","ccbdhnu_hangzhou_weng_0025438_session_1_rest_1","0025438",1,1,0.0466,0.3322,"All Sites"
"1352",29,"HNU","ccbdhnu_hangzhou_weng_0025438_session_2_rest_1","0025438",2,1,0.0405,0.3322,"All Sites"
"1353",29,"HNU","ccbdhnu_hangzhou_weng_0025438_session_3_rest_1","0025438",3,1,0.044,1.9934,"All Sites"
"1354",29,"HNU","ccbdhnu_hangzhou_weng_0025438_session_4_rest_1","0025438",4,1,0.0368,0.3322,"All Sites"
"1355",29,"HNU","ccbdhnu_hangzhou_weng_0025438_session_5_rest_1","0025438",5,1,0.0363,0.3322,"All Sites"
"1356",29,"HNU","ccbdhnu_hangzhou_weng_0025438_session_6_rest_1","0025438",6,1,0.0464,0.6645,"All Sites"
"1357",29,"HNU","ccbdhnu_hangzhou_weng_0025438_session_7_rest_1","0025438",7,1,0.0509,1.9934,"All Sites"
"1358",29,"HNU","ccbdhnu_hangzhou_weng_0025438_session_8_rest_1","0025438",8,1,0.0366,0.3322,"All Sites"
"1359",29,"HNU","ccbdhnu_hangzhou_weng_0025438_session_9_rest_1","0025438",9,1,0.0313,0.6645,"All Sites"
"1360",29,"HNU","ccbdhnu_hangzhou_weng_0025438_session_10_rest_1","0025438",10,1,0.0404,0.3322,"All Sites"
"1361",29,"HNU","ccbdhnu_hangzhou_weng_0025439_session_1_rest_1","0025439",1,1,0.0692,0.3322,"All Sites"
"1362",29,"HNU","ccbdhnu_hangzhou_weng_0025439_session_2_rest_1","0025439",2,1,0.0589,1.6611,"All Sites"
"1363",29,"HNU","ccbdhnu_hangzhou_weng_0025439_session_3_rest_1","0025439",3,1,0.0524,0,"All Sites"
"1364",29,"HNU","ccbdhnu_hangzhou_weng_0025439_session_4_rest_1","0025439",4,1,0.0934,7.6412,"All Sites"
"1365",29,"HNU","ccbdhnu_hangzhou_weng_0025439_session_5_rest_1","0025439",5,1,0.1146,10.299,"All Sites"
"1366",29,"HNU","ccbdhnu_hangzhou_weng_0025439_session_6_rest_1","0025439",6,1,0.0677,2.99,"All Sites"
"1367",29,"HNU","ccbdhnu_hangzhou_weng_0025439_session_7_rest_1","0025439",7,1,0.0779,4.3189,"All Sites"
"1368",29,"HNU","ccbdhnu_hangzhou_weng_0025439_session_8_rest_1","0025439",8,1,0.0645,0.6645,"All Sites"
"1369",29,"HNU","ccbdhnu_hangzhou_weng_0025439_session_9_rest_1","0025439",9,1,0.0717,0,"All Sites"
"1370",29,"HNU","ccbdhnu_hangzhou_weng_0025439_session_10_rest_1","0025439",10,1,0.0586,0.6645,"All Sites"
"1371",29,"HNU","ccbdhnu_hangzhou_weng_0025440_session_1_rest_1","0025440",1,1,0.0541,0.9967,"All Sites"
"1372",29,"HNU","ccbdhnu_hangzhou_weng_0025440_session_2_rest_1","0025440",2,1,0.0423,0.3322,"All Sites"
"1373",29,"HNU","ccbdhnu_hangzhou_weng_0025440_session_3_rest_1","0025440",3,1,0.0408,0.3322,"All Sites"
"1374",29,"HNU","ccbdhnu_hangzhou_weng_0025440_session_4_rest_1","0025440",4,1,0.0442,0.3322,"All Sites"
"1375",29,"HNU","ccbdhnu_hangzhou_weng_0025440_session_5_rest_1","0025440",5,1,0.0517,0.3322,"All Sites"
"1376",29,"HNU","ccbdhnu_hangzhou_weng_0025440_session_6_rest_1","0025440",6,1,0.051,0.9967,"All Sites"
"1377",29,"HNU","ccbdhnu_hangzhou_weng_0025440_session_7_rest_1","0025440",7,1,0.0383,0.3322,"All Sites"
"1378",29,"HNU","ccbdhnu_hangzhou_weng_0025440_session_8_rest_1","0025440",8,1,0.0367,0.3322,"All Sites"
"1379",29,"HNU","ccbdhnu_hangzhou_weng_0025440_session_9_rest_1","0025440",9,1,0.0709,4.3189,"All Sites"
"1380",29,"HNU","ccbdhnu_hangzhou_weng_0025440_session_10_rest_1","0025440",10,1,0.0455,0.3322,"All Sites"
"1381",29,"HNU","ccbdhnu_hangzhou_weng_0025441_session_1_rest_1","0025441",1,1,0.0909,1.9934,"All Sites"
"1382",29,"HNU","ccbdhnu_hangzhou_weng_0025441_session_2_rest_1","0025441",2,1,0.1275,12.6246,"All Sites"
"1383",29,"HNU","ccbdhnu_hangzhou_weng_0025441_session_3_rest_1","0025441",3,1,0.1128,3.9867,"All Sites"
"1384",29,"HNU","ccbdhnu_hangzhou_weng_0025441_session_4_rest_1","0025441",4,1,0.1268,9.3023,"All Sites"
"1385",29,"HNU","ccbdhnu_hangzhou_weng_0025441_session_5_rest_1","0025441",5,1,0.1036,1.3289,"All Sites"
"1386",29,"HNU","ccbdhnu_hangzhou_weng_0025441_session_6_rest_1","0025441",6,1,0.1446,16.9435,"All Sites"
"1387",29,"HNU","ccbdhnu_hangzhou_weng_0025441_session_7_rest_1","0025441",7,1,0.1184,3.3223,"All Sites"
"1388",29,"HNU","ccbdhnu_hangzhou_weng_0025441_session_8_rest_1","0025441",8,1,0.0924,2.3256,"All Sites"
"1389",29,"HNU","ccbdhnu_hangzhou_weng_0025441_session_9_rest_1","0025441",9,1,0.1198,7.9734,"All Sites"
"1390",29,"HNU","ccbdhnu_hangzhou_weng_0025441_session_10_rest_1","0025441",10,1,0.0712,0.9967,"All Sites"
"1391",29,"HNU","ccbdhnu_hangzhou_weng_0025442_session_1_rest_1","0025442",1,1,0.1025,9.3023,"All Sites"
"1392",29,"HNU","ccbdhnu_hangzhou_weng_0025442_session_2_rest_1","0025442",2,1,0.0525,0.3322,"All Sites"
"1393",29,"HNU","ccbdhnu_hangzhou_weng_0025442_session_3_rest_1","0025442",3,1,0.0565,0.9967,"All Sites"
"1394",29,"HNU","ccbdhnu_hangzhou_weng_0025442_session_4_rest_1","0025442",4,1,0.0559,2.6578,"All Sites"
"1395",29,"HNU","ccbdhnu_hangzhou_weng_0025442_session_5_rest_1","0025442",5,1,0.0672,0.6645,"All Sites"
"1396",29,"HNU","ccbdhnu_hangzhou_weng_0025442_session_6_rest_1","0025442",6,1,0.1278,4.3189,"All Sites"
"1397",29,"HNU","ccbdhnu_hangzhou_weng_0025442_session_7_rest_1","0025442",7,1,0.0506,1.3289,"All Sites"
"1398",29,"HNU","ccbdhnu_hangzhou_weng_0025442_session_8_rest_1","0025442",8,1,0.0675,2.99,"All Sites"
"1399",29,"HNU","ccbdhnu_hangzhou_weng_0025442_session_9_rest_1","0025442",9,1,0.0396,0.3322,"All Sites"
"1400",29,"HNU","ccbdhnu_hangzhou_weng_0025442_session_10_rest_1","0025442",10,1,0.0466,0.9967,"All Sites"
"1401",29,"HNU","ccbdhnu_hangzhou_weng_0025443_session_1_rest_1","0025443",1,1,0.0363,0.3322,"All Sites"
"1402",29,"HNU","ccbdhnu_hangzhou_weng_0025443_session_2_rest_1","0025443",2,1,0.0411,0.3322,"All Sites"
"1403",29,"HNU","ccbdhnu_hangzhou_weng_0025443_session_3_rest_1","0025443",3,1,0.0469,0.3322,"All Sites"
"1404",29,"HNU","ccbdhnu_hangzhou_weng_0025443_session_4_rest_1","0025443",4,1,0.0381,0.3322,"All Sites"
"1405",29,"HNU","ccbdhnu_hangzhou_weng_0025443_session_5_rest_1","0025443",5,1,0.0418,0.3322,"All Sites"
"1406",29,"HNU","ccbdhnu_hangzhou_weng_0025443_session_6_rest_1","0025443",6,1,0.0309,0.3322,"All Sites"
"1407",29,"HNU","ccbdhnu_hangzhou_weng_0025443_session_7_rest_1","0025443",7,1,0.0402,0.3322,"All Sites"
"1408",29,"HNU","ccbdhnu_hangzhou_weng_0025443_session_8_rest_1","0025443",8,1,0.0348,0.3322,"All Sites"
"1409",29,"HNU","ccbdhnu_hangzhou_weng_0025443_session_9_rest_1","0025443",9,1,0.0465,0.3322,"All Sites"
"1410",29,"HNU","ccbdhnu_hangzhou_weng_0025443_session_10_rest_1","0025443",10,1,0.0386,0.3322,"All Sites"
"1411",29,"HNU","ccbdhnu_hangzhou_weng_0025444_session_1_rest_1","0025444",1,1,0.0661,2.6578,"All Sites"
"1412",29,"HNU","ccbdhnu_hangzhou_weng_0025444_session_2_rest_1","0025444",2,1,0.076,0.9967,"All Sites"
"1413",29,"HNU","ccbdhnu_hangzhou_weng_0025444_session_3_rest_1","0025444",3,1,0.0606,0.6645,"All Sites"
"1414",29,"HNU","ccbdhnu_hangzhou_weng_0025444_session_4_rest_1","0025444",4,1,0.0753,1.9934,"All Sites"
"1415",29,"HNU","ccbdhnu_hangzhou_weng_0025444_session_5_rest_1","0025444",5,1,0.0587,0.6645,"All Sites"
"1416",29,"HNU","ccbdhnu_hangzhou_weng_0025444_session_6_rest_1","0025444",6,1,0.0761,4.3189,"All Sites"
"1417",29,"HNU","ccbdhnu_hangzhou_weng_0025444_session_7_rest_1","0025444",7,1,0.078,0.6645,"All Sites"
"1418",29,"HNU","ccbdhnu_hangzhou_weng_0025444_session_8_rest_1","0025444",8,1,0.0661,0.6645,"All Sites"
"1419",29,"HNU","ccbdhnu_hangzhou_weng_0025444_session_9_rest_1","0025444",9,1,0.1161,11.9601,"All Sites"
"1420",29,"HNU","ccbdhnu_hangzhou_weng_0025444_session_10_rest_1","0025444",10,1,0.1158,12.2924,"All Sites"
"1421",29,"HNU","ccbdhnu_hangzhou_weng_0025445_session_1_rest_1","0025445",1,1,0.0858,2.99,"All Sites"
"1422",29,"HNU","ccbdhnu_hangzhou_weng_0025445_session_2_rest_1","0025445",2,1,0.097,5.6478,"All Sites"
"1423",29,"HNU","ccbdhnu_hangzhou_weng_0025445_session_3_rest_1","0025445",3,1,0.0891,3.9867,"All Sites"
"1424",29,"HNU","ccbdhnu_hangzhou_weng_0025445_session_4_rest_1","0025445",4,1,0.0929,5.3156,"All Sites"
"1425",29,"HNU","ccbdhnu_hangzhou_weng_0025445_session_5_rest_1","0025445",5,1,0.104,7.309,"All Sites"
"1426",29,"HNU","ccbdhnu_hangzhou_weng_0025445_session_6_rest_1","0025445",6,1,0.0843,0.6645,"All Sites"
"1427",29,"HNU","ccbdhnu_hangzhou_weng_0025445_session_7_rest_1","0025445",7,1,0.0878,1.6611,"All Sites"
"1428",29,"HNU","ccbdhnu_hangzhou_weng_0025445_session_8_rest_1","0025445",8,1,0.0971,4.9834,"All Sites"
"1429",29,"HNU","ccbdhnu_hangzhou_weng_0025445_session_9_rest_1","0025445",9,1,0.1251,15.9468,"All Sites"
"1430",29,"HNU","ccbdhnu_hangzhou_weng_0025445_session_10_rest_1","0025445",10,1,0.0807,4.6512,"All Sites"
"1431",29,"HNU","ccbdhnu_hangzhou_weng_0025446_session_1_rest_1","0025446",1,1,0.0668,1.3289,"All Sites"
"1432",29,"HNU","ccbdhnu_hangzhou_weng_0025446_session_2_rest_1","0025446",2,1,0.0534,1.3289,"All Sites"
"1433",29,"HNU","ccbdhnu_hangzhou_weng_0025446_session_3_rest_1","0025446",3,1,0.0645,1.3289,"All Sites"
"1434",29,"HNU","ccbdhnu_hangzhou_weng_0025446_session_4_rest_1","0025446",4,1,0.0549,0.3322,"All Sites"
"1435",29,"HNU","ccbdhnu_hangzhou_weng_0025446_session_5_rest_1","0025446",5,1,0.061,0.9967,"All Sites"
"1436",29,"HNU","ccbdhnu_hangzhou_weng_0025446_session_6_rest_1","0025446",6,1,0.0697,2.99,"All Sites"
"1437",29,"HNU","ccbdhnu_hangzhou_weng_0025446_session_7_rest_1","0025446",7,1,0.0543,0.9967,"All Sites"
"1438",29,"HNU","ccbdhnu_hangzhou_weng_0025446_session_8_rest_1","0025446",8,1,0.0678,0.3322,"All Sites"
"1439",29,"HNU","ccbdhnu_hangzhou_weng_0025446_session_9_rest_1","0025446",9,1,0.057,0.3322,"All Sites"
"1440",29,"HNU","ccbdhnu_hangzhou_weng_0025446_session_10_rest_1","0025446",10,1,0.0829,1.6611,"All Sites"
"1441",29,"HNU","ccbdhnu_hangzhou_weng_0025447_session_1_rest_1","0025447",1,1,0.0392,0.6645,"All Sites"
"1442",29,"HNU","ccbdhnu_hangzhou_weng_0025447_session_2_rest_1","0025447",2,1,0.0504,0.9967,"All Sites"
"1443",29,"HNU","ccbdhnu_hangzhou_weng_0025447_session_3_rest_1","0025447",3,1,0.0497,2.3256,"All Sites"
"1444",29,"HNU","ccbdhnu_hangzhou_weng_0025447_session_4_rest_1","0025447",4,1,0.0468,0.9967,"All Sites"
"1445",29,"HNU","ccbdhnu_hangzhou_weng_0025447_session_5_rest_1","0025447",5,1,0.0504,0.6645,"All Sites"
"1446",29,"HNU","ccbdhnu_hangzhou_weng_0025447_session_6_rest_1","0025447",6,1,0.0459,1.3289,"All Sites"
"1447",29,"HNU","ccbdhnu_hangzhou_weng_0025447_session_7_rest_1","0025447",7,1,0.0492,1.9934,"All Sites"
"1448",29,"HNU","ccbdhnu_hangzhou_weng_0025447_session_8_rest_1","0025447",8,1,0.0494,0.3322,"All Sites"
"1449",29,"HNU","ccbdhnu_hangzhou_weng_0025447_session_9_rest_1","0025447",9,1,0.0544,0.6645,"All Sites"
"1450",29,"HNU","ccbdhnu_hangzhou_weng_0025447_session_10_rest_1","0025447",10,1,0.0511,1.3289,"All Sites"
"1451",29,"HNU","ccbdhnu_hangzhou_weng_0025448_session_1_rest_1","0025448",1,1,0.0601,0.3322,"All Sites"
"1452",29,"HNU","ccbdhnu_hangzhou_weng_0025448_session_2_rest_1","0025448",2,1,0.0671,2.3256,"All Sites"
"1453",29,"HNU","ccbdhnu_hangzhou_weng_0025448_session_3_rest_1","0025448",3,1,0.0702,0.3322,"All Sites"
"1454",29,"HNU","ccbdhnu_hangzhou_weng_0025448_session_4_rest_1","0025448",4,1,0.0672,0.3322,"All Sites"
"1455",29,"HNU","ccbdhnu_hangzhou_weng_0025448_session_5_rest_1","0025448",5,1,0.0468,0.3322,"All Sites"
"1456",29,"HNU","ccbdhnu_hangzhou_weng_0025448_session_6_rest_1","0025448",6,1,0.0603,0.3322,"All Sites"
"1457",29,"HNU","ccbdhnu_hangzhou_weng_0025448_session_7_rest_1","0025448",7,1,0.0466,0.3322,"All Sites"
"1458",29,"HNU","ccbdhnu_hangzhou_weng_0025448_session_8_rest_1","0025448",8,1,0.0568,0.3322,"All Sites"
"1459",29,"HNU","ccbdhnu_hangzhou_weng_0025448_session_9_rest_1","0025448",9,1,0.0662,0,"All Sites"
"1460",29,"HNU","ccbdhnu_hangzhou_weng_0025448_session_10_rest_1","0025448",10,1,0.0472,0.3322,"All Sites"
"1461",29,"HNU","ccbdhnu_hangzhou_weng_0025449_session_1_rest_1","0025449",1,1,0.0694,1.9934,"All Sites"
"1462",29,"HNU","ccbdhnu_hangzhou_weng_0025449_session_2_rest_1","0025449",2,1,0.0652,0.9967,"All Sites"
"1463",29,"HNU","ccbdhnu_hangzhou_weng_0025449_session_3_rest_1","0025449",3,1,0.0608,0.9967,"All Sites"
"1464",29,"HNU","ccbdhnu_hangzhou_weng_0025449_session_4_rest_1","0025449",4,1,0.054,0.6645,"All Sites"
"1465",29,"HNU","ccbdhnu_hangzhou_weng_0025449_session_5_rest_1","0025449",5,1,0.0584,1.6611,"All Sites"
"1466",29,"HNU","ccbdhnu_hangzhou_weng_0025449_session_6_rest_1","0025449",6,1,0.0488,0.3322,"All Sites"
"1467",29,"HNU","ccbdhnu_hangzhou_weng_0025449_session_7_rest_1","0025449",7,1,0.0772,2.3256,"All Sites"
"1468",29,"HNU","ccbdhnu_hangzhou_weng_0025449_session_8_rest_1","0025449",8,1,0.0546,0.6645,"All Sites"
"1469",29,"HNU","ccbdhnu_hangzhou_weng_0025449_session_9_rest_1","0025449",9,1,0.0501,0.3322,"All Sites"
"1470",29,"HNU","ccbdhnu_hangzhou_weng_0025449_session_10_rest_1","0025449",10,1,0.042,0.6645,"All Sites"
"1471",29,"HNU","ccbdhnu_hangzhou_weng_0025450_session_1_rest_1","0025450",1,1,0.0413,0.3322,"All Sites"
"1472",29,"HNU","ccbdhnu_hangzhou_weng_0025450_session_2_rest_1","0025450",2,1,0.0415,0.3322,"All Sites"
"1473",29,"HNU","ccbdhnu_hangzhou_weng_0025450_session_3_rest_1","0025450",3,1,0.0378,0.3322,"All Sites"
"1474",29,"HNU","ccbdhnu_hangzhou_weng_0025450_session_4_rest_1","0025450",4,1,0.0356,0.3322,"All Sites"
"1475",29,"HNU","ccbdhnu_hangzhou_weng_0025450_session_5_rest_1","0025450",5,1,0.0423,0.3322,"All Sites"
"1476",29,"HNU","ccbdhnu_hangzhou_weng_0025450_session_6_rest_1","0025450",6,1,0.0309,0.3322,"All Sites"
